url,title,partner,enroll,rating,level,duration,skills,reviews
https://www.coursera.org/learn/apply-postgresql-fundamentals-for-data-management,Apply PostgreSQL Fundamentals for Data Management,EDUCBA,,,Beginner level,,"Data Integrity, Database Design, Data Processing",
https://www.coursera.org/learn/gen-ai-for-data-privacy--protection,Gen AI for Data Privacy & Protection,Edureka,"2,217",4.5,Beginner level,"The course duration is typically spread over several days in a week, requiring a few hours of study per week. This allows participants to balance learning with other professional or personal commitments.","Artificial Intelligence, Security Awareness, Technology Solutions",20
https://www.coursera.org/learn/implement-jenkins-ci-cd-pipelines-for-real-world-deployment,Implement Jenkins CI/CD Pipelines for Real-World Deployment,EDUCBA,,,Beginner level,,"DevOps, Application Deployment, User Accounts, System Configuration, Software Configuration Management, Application Servers, Continuous Delivery, CI/CD, Continuous Integration",
https://www.coursera.org/professional-certificates/aws-cloud-solutions-architect,AWS Cloud Solutions Architect  Professional Certificate,Amazon Web Services,"105,769",4.8,Intermediate level,2 months at 10 hours a week,"API Gateway, Cloud Computing, Cloud Computing Architecture, Cloud Infrastructure, Cloud Security, Data Architecture, Event-Driven Programming, Scalability, Serverless Computing, Software Architecture, Solution Architecture, Data Visualization","7,032"
https://www.coursera.org/learn/distributed-systems-and-web-services,Distributed Systems and Web Services,University of Pittsburgh,,,Intermediate level,2 weeks to complete,"Cloud Computing, Cloud Computing Architecture, Cloud Infrastructure, Virtualization, Scalability, Google Cloud Platform, API Design, Distributed Computing, Containerization, Computer Architecture, Microservices, Web Services, Software Architecture",
https://www.coursera.org/learn/elastic-google-cloud-infrastructure-scaling-and-automation-de,Elastische GC-Infrastruktur: Skalierung und Automatisierung,Google Cloud,,,Intermediate level,,"Infrastructure as Code (IaC), Scalability, Cloud Computing, Cloud Deployment, Cloud Infrastructure, Cloud Computing Architecture, Load Balancing, Virtual Private Networks (VPN), Managed Services, Google Cloud Platform, Cloud Engineering",
https://www.coursera.org/learn/data-lakes-data-warehouses-gcp,Build Data Lakes and Data Warehouses on Google Cloud,Google Cloud,"64,048",4.7,Intermediate level,1 week at 10 hours a week,"Big Data, Data Infrastructure, Data Integration, Data Storage, Data Management, Data Storage Technologies, Metadata Management, Data Governance, Advanced Analytics, Data Security, Data Architecture, Data Warehousing, Google Cloud Platform","2,916"
https://www.coursera.org/learn/introduction-to-duet-ai-in-google-workspace,Introduction to Google Workspace with Gemini,Google Cloud,"35,896",4.6,Beginner level,,Responsible AI,182
https://www.coursera.org/learn/cloud-operations-monitoring-security-and-compliance,"Cloud Operations, Monitoring, Security, and Compliance",IBM,,,Intermediate level,1 week to complete,"Encryption, Zero Trust Network Access, Continuous Monitoring, Site Reliability Engineering, Cloud Computing, Infrastructure as Code (IaC), Identity and Access Management, System Monitoring, Multi-Cloud, Disaster Recovery, Hybrid Cloud Computing",
https://www.coursera.org/learn/packt-information-literacy-course-7a43o,Information Literacy Course,Packt,,,Beginner level,,"Critical Thinking, Information Management",
https://www.coursera.org/learn/apply-puppet-for-automated-configuration-management,Apply Puppet for Automated Configuration Management,EDUCBA,,,Beginner level,,"IT Automation, Package and Software Management, Operating System Administration, Software Configuration Management, Systems Administration",
https://www.coursera.org/learn/illinois-tech-systems-integration-bit,Systems Integration - Bachelor's,Illinois Tech,,,Intermediate level,6 weeks to complete,"DevSecOps, Agile Methodology, Security Testing, Information Technology, User Experience Design, DevOps, User Feedback, Systems Analysis, System Implementation, Systems Integration, Software Development, CI/CD, Information Systems, Application Security, Human Computer Interaction, Usability, User Centered Design, Secure Coding",
https://www.coursera.org/learn/infraestrutura-de-ia-cloud-tpus-ptbr,Infraestrutura de IA: Cloud TPUs,Google Cloud,,,Intermediate level,,,
https://www.coursera.org/specializations/cyber-security-business,Cybersecurity for Business Specialization,University of Colorado System,"29,027",4.7,Beginner level,4 weeks to complete,"Authentications, Cloud Security, Computer Security Awareness Training, Computer Security Incident Management, Cyber Attacks, Cybersecurity, Data Security, Distributed Denial-Of-Service (DDoS) Attacks, Enterprise Security, Incident Response, Intrusion Detection and Prevention, Penetration Testing, Risk Management, Security Awareness, Security Strategy, Security Testing, Threat Detection, Threat Management","1,855"
https://www.coursera.org/professional-certificates/google-cloud-digital-leader-training,Google Cloud Digital Leader Training Professional Certificate,Google Cloud,"63,780",4.8,Beginner level,4 weeks to complete,"AI Enablement, Artificial Intelligence, Business Transformation, Cloud Infrastructure, Cloud Management, Cloud Security, Cloud Services, Cloud Solutions, Data Governance, Data Management, Data Security, Data Strategy, Data Warehousing, Digital Transformation, Distributed Denial-Of-Service (DDoS) Attacks, Google Cloud Platform, Hybrid Cloud Computing, Real Time Data, Serverless Computing","4,819"
https://www.coursera.org/specializations/apply-analyze-sqoop-hadoop-etl,Apply and Analyze Sqoop for Hadoop ETL Specialization,EDUCBA,,,Beginner level,4 weeks to complete,"Analytics, Big Data, Data Architecture, Data Import/Export, Data Integration, Data Manipulation, Data Migration, Data Pipelines, Data Processing, Data Quality, Database Management, Extract, Transform, Load, Performance Tuning, Scalability, Software Installation, SQL",
https://www.coursera.org/professional-certificates/meta-database-engineer,Meta Database Engineer Professional Certificate,Meta,"79,735",4.6,Beginner level,6 months at 6 hours a week,"Algorithms, Computational Thinking, Database Administration, Data Integrity, Data Warehousing, Database Architecture and Administration, Database Management, Linux Commands, Programming Principles, Pseudocode, Software Versioning, Software Visualization, Test Driven Development (TDD), Unit Testing","7,639"
https://www.coursera.org/learn/applied-industrial-internet-of-things,Applied Industrial Internet of Things,L&T EduTech,"1,756",,Intermediate level,1 week to complete,"Digital Transformation, Internet Of Things, Wireless Networks, Continuous Monitoring, Automation, Network Protocols, Real Time Data, Data Security, Data Management, Cloud Computing",
https://www.coursera.org/learn/quantum-computing-for-everyone-an-introduction,Quantum Computing For Everyone - An Introduction,Fractal Analytics,"13,254",4.1,Beginner level,,"Simulations, Critical Thinking, Linear Algebra, Information Technology, Cloud Computing, Cybersecurity",109
https://www.coursera.org/learn/product-management-developing-and-delivering-a-new-product,Product Management: Developing and Delivering a New Product,SkillUp,"18,842",4.7,Beginner level,2 weeks at 10 hours a week,"Product Lifecycle Management, Market Research, User Acceptance Testing (UAT), New Product Development, Competitive Analysis, Usability Testing, Project Management Life Cycle, Product Planning, Market Analysis, Team Building, Product Management, Stakeholder Management, Product Testing, Product Requirements, Product Development, Product Roadmaps, Commercialization, Stakeholder Analysis",147
https://www.coursera.org/specializations/apache-cassandra-training-scalable-nosql,Apache Cassandra Training for Scalable NoSQL Databases Specialization,EDUCBA,,,Beginner level,4 weeks to complete,"Back-End Web Development, Data Integrity, Data Management, Data Manipulation, Data Modeling, Database Design, Distributed Computing, Full-Stack Web Development, Java, Performance Tuning, Scalability",
https://www.coursera.org/learn/grc-approach-to-managing-cybersecurity,The GRC Approach to Managing Cybersecurity,Kennesaw State University,"18,432",4.7,Beginner level,1 week at 10 hours a week,"Security Controls, Cyber Governance, Information Privacy, Cybersecurity, Enterprise Security, Risk Management Framework, Continuous Monitoring, Cyber Risk, Cyber Security Policies, Cyber Security Strategy, Security Management",366
https://www.coursera.org/specializations/cybersecurity-fundamentals,Cybersecurity Fundamentals Specialization,IBM,"9,134",4.8,Beginner level,12 weeks to complete,"Advanced Encryption Standard (AES), Application Security, Authentications, Authorization (Computing), Computer Security Awareness Training, Computer Security Incident Management, Cryptographic Protocols, Cryptography, Cyber Security Policies, Cyber Security Strategy, Cyber Attacks, Cybersecurity, Data Security, Encryption, Information Technology, Network Security, Personally Identifiable Information, Public Key Infrastructure, Security Awareness, Security Controls","2,281"
https://www.coursera.org/learn/itil-v4-four-dimensions-of-service-management,ITIL V4 Details of Four Dimensions of Service Management,EDUCBA,"2,653",4.8,Intermediate level,,"Information Management, Supplier Management, Continuous Improvement Process, Strategic Partnership, Service Design, Supplier Relationship Management, Process Management, Organizational Strategy, IT Management, Vendor Relationship Management, Service Management, People Development, Organizational Structure",105
https://www.coursera.org/professional-certificates/google-cloud-security,Preparing for Google Cloud Certification: Cloud Security Engineer Professional Certificate,Google Cloud,"30,795",4.7,Intermediate level,2 months at 10 hours a week,"Application Performance Management, Cloud Computing Architecture, Cloud Infrastructure, Load Balancing, Cloud Security, Containerization, Data Loss Prevention, Distributed Denial-Of-Service (DDoS) Attacks, Google Cloud Platform, Identity and Access Management, Network Architecture, Network Monitoring, Network Routing, Site Reliability Engineering, Virtual Private Networks (VPN)","50,402"
https://www.coursera.org/learn/akamai-operating-systems,Operating Systems Fundamentals,"Akamai Technologies, Inc.","22,519",4.7,Beginner level,3 weeks at 10 hours a week,"Linux Administration, OS Process Management, Open Source Technology, Virtualization, File Management, Linux Commands, File Systems, System Configuration, Security Controls, User Accounts",148
https://www.coursera.org/learn/aws-certified-solutions-architect-associate,Exam Prep: AWS Certified Solutions Architect - Associate,Amazon Web Services,"43,572",4.7,Intermediate level,,"Disaster Recovery, Cloud Computing Architecture, Network Architecture, Cloud Security, Software Architecture, Scalability, Cloud Deployment, Solution Architecture, Serverless Computing",245
https://www.coursera.org/learn/soluo-de-problemas-com-ia-e-cloud-assist-ptbr,Solução de Problemas com IA e Cloud Assist,Google Cloud,,,Beginner level,,"Cloud Engineering, Cloud Management, Google Cloud Platform, Cloud Services, Artificial Intelligence, Problem Management, Network Troubleshooting, Issue Tracking",
https://www.coursera.org/learn/cybersecurity-protecting-your-information-on-the-go,Cybersecurity: Protecting your Information on the Go,Kennesaw State University,2,,Beginner level,,"Cybersecurity, Virtual Private Networks (VPN), Security Awareness, Proxy Servers, Wireless Networks, General Networking, Network Security, Emerging Technologies, Information Privacy",
https://www.coursera.org/specializations/cybersecurity-in-modern-organizations,Cybersecurity in modern organizations Specialization,Coursera,"1,547",4.6,Intermediate level,4 weeks to complete,"Agile Methodology, Computer Security Awareness Training, Cyber Risk, Cyber Security Policies, Cyber Threat Intelligence, Cyber Attacks, Cybersecurity, Data Security, Incident Response, Network Protocols, Network Security, Responsible AI, Risk Management, Secure Coding, Security Awareness, Security Controls, TCP/IP, Threat Detection, Threat Management, Threat Modeling","1,131"
https://www.coursera.org/specializations/cloud-computing-for-data-science,Cloud Computing for Data Science Specialization,University of Pittsburgh,,,Intermediate level,4 weeks to complete,"Cloud Computing, Cloud Computing Architecture, Cloud Infrastructure, Cloud Platforms, Cloud Services, Containerization, Data Architecture, Data Pipelines, Data Processing, Distributed Computing, Google Cloud Platform, Virtualization, Web Services",
https://www.coursera.org/specializations/security-google-cloud-platform,Security in Google Cloud Specialization,Google Cloud,"43,097",4.7,Intermediate level,4 weeks to complete,"Application Deployment, Application Security, Cloud Computing, Cloud Infrastructure, Cloud Security, Cloud Services, Containerization, Data Loss Prevention, Data Security, Distributed Denial-Of-Service (DDoS) Attacks, Google Cloud Platform, Identity and Access Management, Security Controls, Threat Management","49,497"
https://www.coursera.org/learn/configuration-management-cloud,Configuration Management and the Cloud,Google,"124,279",4.7,Beginner level,2 weeks at 10 hours a week,"Cloud Computing, Infrastructure as Code (IaC), Load Balancing, Scalability, Configuration Management, Cloud Services, Automation, Service Level, Software As A Service, Incident Management, System Monitoring, Disaster Recovery, Change Control","2,645"
https://www.coursera.org/learn/strategic-cyber-effects-management,Strategic Cyber Effects Management,Starweaver,,,Intermediate level,,"Risk Analysis, Cyber Security Assessment, Resilience, Cyber Security Strategy, Performance Measurement, Cyber Threat Intelligence, Cyber Operations, Business Metrics, Key Performance Indicators (KPIs), Incident Response, Cyber Risk, Cyber Attacks, Coordination, Strategic Decision-Making, Strategic Marketing, Campaign Management",
https://www.coursera.org/learn/smart-device-mobile-emerging-technologies,Smart Device & Mobile Emerging Technologies,Yonsei University,"27,008",4.7,Beginner level,3 weeks at 10 hours a week,"Business Strategy, Display Devices, Peripheral Devices, Network Analysis, Telecommunications, Emerging Technologies, Wireless Networks, Product Planning, Technical Standard, Market Trend",486
https://www.coursera.org/specializations/certified-in-cybersecurity,Certified in Cybersecurity Specialization,ISC2,"23,169",4.7,Beginner level,4 weeks to complete,"Authorization (Computing), Business Continuity, Computer Security Awareness Training, Computer Security Incident Management, Configuration Management, Cyber Attacks, Cybersecurity, Data Security, Disaster Recovery, Encryption, Event Monitoring, Governance, Incident Response, Information Assurance, Infrastructure Security, Network Security, Risk Management Framework, Security Controls, Security Management","1,219"
https://www.coursera.org/learn/security-operations-center-soc,Security Operations Center (SOC),Cisco Learning and Certifications,"34,056",4.8,,1 week to complete,"Incident Response, Stakeholder Management, Computer Security Incident Management, Event Monitoring, Performance Measurement, Security Information and Event Management (SIEM), Threat Detection, Cybersecurity, Cyber Attacks, Infrastructure Security, Automation, Workflow Management, Data Security, Cyber Operations",353
https://www.coursera.org/learn/salesforce-agentforce-multi-agent-systems-exam-prep,Salesforce Agentforce: Multi-Agent Systems & Exam Prep,Edureka,,,Intermediate level,1 week to complete,"Enterprise Architecture, AI Security, AI Enablement, Application Lifecycle Management, Agentic systems, Prompt Patterns, Responsible AI, Business Logic, Generative AI Agents, Artificial Intelligence, Data Governance, Model Evaluation, Workflow Management, Performance Testing",
https://www.coursera.org/learn/preparing-cloud-professional-cloud-architect-exam,Preparing for your Professional Cloud Architect Journey,Google Cloud,"67,851",4.7,Advanced level,The Architecting with Google Cloud Platform specialization or equivalent learning and six months of industry experience with cloud computing.,"Solution Architecture, Process Optimization, Cloud Security, Cost Reduction, Cloud Computing Architecture, Network Planning And Design, Business Requirements, Scalability, Google Cloud Platform, Cloud Solutions, Configuration Management, Key Performance Indicators (KPIs), Cloud Deployment, Cloud Computing, Cloud Infrastructure","1,366"
https://www.coursera.org/learn/-network-security,Network Security,ISC2,"20,779",4.7,Beginner level,,"Network Planning And Design, Threat Detection, Cloud Computing, Threat Management, General Networking, Data Centers, Encryption, Cyber Attacks, Network Security, Cybersecurity, TCP/IP, Computer Networking, Infrastructure Security, Network Protocols",248
https://www.coursera.org/learn/packt-critical-infrastructure-security,Critical Infrastructure Security,Packt,,,Intermediate level,2 weeks to complete,"Vulnerability Management, Infrastructure Security, Cybersecurity, Cyber Security Policies, Vulnerability Assessments, Cyber Attacks, Distributed Denial-Of-Service (DDoS) Attacks, Network Security, Internet Of Things, Cyber Threat Hunting, Cyber Security Strategy, Cyber Security Assessment, Intrusion Detection and Prevention, Malware Protection, Incident Response, Cyber Threat Intelligence, Threat Detection",
https://www.coursera.org/learn/northeastern-data-privacy,Data Privacy Fundamentals,Northeastern University ,"28,639",4.8,Beginner level,,"Information Privacy, Data Ethics, Journalism, Personally Identifiable Information, Artificial Intelligence, Law, Regulation, and Compliance, Emerging Technologies, Data Security, Internet Of Things, Algorithms, Media and Communications, digital literacy",717
https://www.coursera.org/professional-certificates/ibm-technical-support,IBM IT Support  Professional Certificate,IBM,"60,282",4.7,Beginner level,3 months at 10 hours a week,"Artificial Intelligence, Cloud Computing, Cloud Computing Architecture, Cloud Deployment, Cloud Infrastructure, Cloud Platforms, Cloud Security, Cloud Services, Customer Service, Cybersecurity, Data Storage, Desktop Support, Hardware Troubleshooting, Help Desk Support, Information Technology, IT Service Management, Peripheral Devices, Professional Networking, Technical Support","12,209"
https://www.coursera.org/learn/google-drive,Google Drive,Google Cloud,"29,643",4.7,Beginner level,,"Document Management, Data Sharing, File Management",356
https://www.coursera.org/learn/foundations-of-information-systems-for-business,Foundations of Information Systems for Business,Howard University,"5,614",4.8,Intermediate level,2 weeks to complete,"Systems Analysis, Information Systems, Management Information Systems, Computer Hardware, Data Security, Disaster Recovery, Business Systems, Business Ethics, Customer Relationship Management, Business-To-Consumer, Data Warehousing, Business Process Management, E-Commerce, Security Management, Information Technology, Networking Hardware, Enterprise Resource Planning, Business Technologies",64
https://www.coursera.org/learn/security-privacy-big-data-protection,Security and Privacy for Big Data - Part 2,28DIGITAL,"10,632",4.7,Beginner level,,"Data Ethics, General Data Protection Regulation (GDPR), Vulnerability Assessments, Information Privacy, Data Security, Personally Identifiable Information, Data Governance, Law, Regulation, and Compliance, Cryptography, Big Data, Data Integrity",262
https://www.coursera.org/learn/apply-jboss-eap-for-enterprise-java-deployment,Apply JBoss EAP for Enterprise Java Deployment,EDUCBA,,,Beginner level,,"Data Access, Application Deployment, Application Servers, Server Administration, Database Development, DevOps, Security Management, Enterprise Application Management, Java, Continuous Deployment",
https://www.coursera.org/learn/networking-security-architecture-vmware-nsx,Networking and Security Architecture with VMware NSX,VMware,"55,035",4.7,Intermediate level,2 weeks at 10 hours a week,"Network Security, Virtualization, IT Automation, Network Architecture, Business Continuity Planning, Software-Defined Networking, Network Routing, Application Security, Disaster Recovery, Hybrid Cloud Computing, Business Transformation",464
https://www.coursera.org/specializations/cloud-computing-infrastructure-and-platforms,Cloud Computing: Infrastructure and Platforms Specialization,Illinois Tech,,4.7,Intermediate level,4 months to complete,"Cloud Computing, Cloud Computing Architecture, Cloud Infrastructure, Cloud-Native Computing, Cloud Platforms, Cloud Security, Data Centers, Infrastructure as Code (IaC), Network Monitoring, Network Security, Network Troubleshooting, Software-Defined Networking, Threat Modeling, Virtualization",30
https://www.coursera.org/learn/akamai-security,Introduction to IT Security,"Akamai Technologies, Inc.","4,482",4.9,Beginner level,2 weeks to complete,"Encryption, Vulnerability Assessments, Risk Management, Network Security, Incident Response, Vulnerability Scanning, Computer Security Incident Management, Security Management, Cybersecurity, Public Key Infrastructure, Endpoint Security, Hardening, Disaster Recovery, Authentications, Threat Detection, Identity and Access Management, Risk Management Framework, Penetration Testing",24
https://www.coursera.org/specializations/generative-ai-it-systems-analysts-and-architects,Generative AI for IT Systems Analysts and Architects Specialization,IBM,,4.7,Beginner level,8 weeks to complete,"AI Personalization, Business Communication, Context Management, LLM Application, Machine Learning, Project Documentation, Prompt Patterns, Real Time Data, Responsible AI, Software Architecture, Solution Architecture, Stakeholder Analysis, Stakeholder Communications, Systems Analysis, Systems Architecture, Systems Thinking, Technical Consulting","11,292"
https://www.coursera.org/learn/packt-microsoft-365-file-management-and-storage-tools-wlknu,Microsoft 365 - File Management and Storage Tools,Packt,,,Beginner level,,"Disaster Recovery, Intranet",
https://www.coursera.org/learn/competencias-digitales-ofimatica-excel,Competencias digitales de ofimática: Microsoft Excel,Universitat Autònoma de Barcelona,"77,123",4.8,Beginner level,,"Spreadsheet Software, Data Entry, Excel Formulas, Computer Literacy, Data Visualization","1,559"
https://www.coursera.org/learn/google-calendar,Google Calendar,Google Cloud,"24,477",4.7,Beginner level,,"Data Sharing, Event Management, Organizational Skills, Setting Appointments, Calendar Management, Scheduling",380
https://www.coursera.org/learn/generative-ai-elevate-software-development-career,Generative AI: Elevate your Software Development Career,IBM,"38,267",4.5,Intermediate level,3 weeks at 10 hours a week,"DevSecOps, Software Engineering, Application Security, Data Ethics, Software Development",241
https://www.coursera.org/learn/introduction-to-cybersecurity-essentials,Introduction to Cybersecurity Essentials,IBM,"149,048",4.8,Beginner level,1 week at 10 hours a week,"Personally Identifiable Information, Cryptography, Multi-Factor Authentication, Data Security, Cyber Attacks, Vulnerability Assessments, Hardening, Computer Security Awareness Training, Application Security, Authorization (Computing), Malware Protection, Identity and Access Management, Information Privacy, Cybersecurity, Authentications, Security Controls, Encryption, Data Integrity, Security Awareness, Email Security","1,183"
https://www.coursera.org/professional-certificates/sre-devops-engineer-google-cloud,Preparing for Google Cloud Certification: Cloud DevOps Engr Professional Certificate,Google Cloud,"47,384",4.7,Beginner level,4 weeks to complete,"Application Deployment, CI/CD, Cloud Computing, Cloud Infrastructure, Cloud Management, Cloud Security, Cloud Services, Containerization, Culture Transformation, Google Cloud Platform, Identity and Access Management, Microservices, Safety Culture, Service Level Agreement, Site Reliability Engineering","54,463"
https://www.coursera.org/learn/information-security-fundamentals,Information Security Fundamentals,EC-Council,"3,880",4.8,Beginner level,,"Security Awareness, Systems Development Life Cycle, Cyber Security Policies, Cybersecurity, Information Systems, Threat Detection, Network Security, Computer Security, General Data Protection Regulation (GDPR), Risk Management Framework, Human Factors (Security), Cryptography, Encryption, Cyber Attacks, Security Controls, ISO/IEC 27001",37
