url,title,partner,enroll,rating,level,duration,skills,reviews,category
https://www.coursera.org/learn/data-science-profession-student-view,The Data Science Profession – Student View,University of London,"12,737",4.6,Beginner level,,"Data Literacy, Data Analysis, Big Data, Data Science, Machine Learning, Applied Machine Learning, Unsupervised Learning",81,Data Science
https://www.coursera.org/learn/nlp-microsoft-azure,Natural Language Processing in Microsoft Azure,Microsoft,"13,561",4.7,Beginner level,You should expect to spend between an hour and two hours every week for three weeks studying to complete all aspects of this course.,"Automation, Analytics, Application Development, Artificial Intelligence, Natural Language Processing, Artificial Intelligence and Machine Learning (AI/ML)",123,Data Science
https://www.coursera.org/learn/practical-machine-learning,Practical Machine Learning,Johns Hopkins University,"157,814",4.5,,,"Statistical Machine Learning, Predictive Modeling, Machine Learning Algorithms, Applied Machine Learning, Supervised Learning, Machine Learning, Data Wrangling, Exploratory Data Analysis, Model Evaluation, Random Forest Algorithm, Predictive Analytics, Feature Engineering, Data Preprocessing, Regression Analysis","3,267",Data Science
https://www.coursera.org/learn/automate-data-onboarding-validate-and-govern,"Automate Data Onboarding, Validate, and Govern",Coursera,,,Intermediate level,,"Information Privacy, Analytics, MLOps (Machine Learning Operations), Compliance Management, Data Management, Data Strategy, Data Maintenance, General Data Protection Regulation (GDPR), Data Storage, Expense Management, Data Governance, AI Enablement, Data Storage Technologies, Data Architecture, Extract, Transform, Load, Data Integration, Metadata Management, Cost Reduction, Data Processing, Data Quality",,Data Science
https://www.coursera.org/specializations/database-systems,Database systems Specialization,Universidad Nacional Autónoma de México,"17,160",4.3,Intermediate level,4 weeks to complete,"Big Data, Business Intelligence, Data Mining, Data Modeling, Data Warehousing, Databases, Database Architecture and Administration, Database Design, Database Management, Extract, Transform, Load, Information Systems, Predictive Analytics, Scalability, SQL",697,Data Science
https://www.coursera.org/learn/practical-ai-for-professionals,Practical AI for Professionals,Northeastern University ,,,Beginner level,,"Descriptive Statistics, Predictive Modeling, Data Preprocessing, Responsible AI, Unstructured Data, Data Management, Business Strategy, Artificial Intelligence, Data Analysis, Natural Language Processing, Feature Engineering, Machine Learning, AI Enablement, Computer Vision, Technology Strategies, Exploratory Data Analysis",,Data Science
https://www.coursera.org/learn/connect-google-ads--analytics-data,Connect Google Ads & Analytics Data,Coursera,,,Beginner level,,"Web Analytics, Data Access, Data Integration, Marketing Analytics",,Data Science
https://www.coursera.org/learn/intro-tensorflow,"Build, Train and Deploy ML Models with Keras on Google Cloud",Google Cloud,"55,170",4.4,Intermediate level,1 week at 10 hours a week,"Cloud Deployment, Machine Learning, Artificial Neural Networks, Model Evaluation, MLOps (Machine Learning Operations), Google Cloud Platform, Feature Engineering, Data Pipelines, Data Transformation, Deep Learning, Data Preprocessing","2,809",Data Science
https://www.coursera.org/learn/intro-analyticthinking-datascience-datamining,"Intro to Analytic Thinking, Data Science, and Data Mining","University of California, Irvine","11,668",4.2,Intermediate level,,"Business Analytics, Data Strategy, Data Analysis, Predictive Analytics, Data Ethics, Data Literacy, Data Processing, Analytics, Business Intelligence, Analytical Skills, Data Science, Small Data, Big Data, Data Mining, Descriptive Analytics",156,Data Science
https://www.coursera.org/learn/using-data-geographic-mapping-sas-va,Using Data for Geographic Mapping and Forecasting in SAS Visual Analytics,SAS,"9,979",4.8,Intermediate level,,"Data-Driven Decision-Making, Time Series Analysis and Forecasting, Data Visualization Software, Data Manipulation, Data Mapping, Geospatial Mapping, Forecasting, Data Analysis, Data Transformation, Statistical Programming, Predictive Analytics",223,Data Science
https://www.coursera.org/learn/ai-privacy-and-convenience,Artificial Intelligence Privacy and Convenience,LearnQuest,"8,809",4.7,Intermediate level,,"Data Ethics, Predictive Modeling, Data Integrity, Machine Learning, Information Privacy, Data Governance, AI Security, Artificial Intelligence, Responsible AI, Personally Identifiable Information, Data Security, Vulnerability Assessments",102,Data Science
https://www.coursera.org/learn/explainable-machine-learning-xai,Explainable Machine Learning (XAI),Duke University,"2,046",4.7,Intermediate level,2 weeks to complete,"Applied Machine Learning, Artificial Neural Networks, Responsible AI, Visualization (Computer Graphics), Machine Learning, Plot (Graphics), Deep Learning, Model Evaluation, Artificial Intelligence, Large Language Modeling",27,Data Science
https://www.coursera.org/learn/managing-machine-learning-projects,Managing Machine Learning Projects,Duke University,"28,034",4.8,Beginner level,2 weeks at 10 hours a week,"MLOps (Machine Learning Operations), Systems Design, Applied Machine Learning, Machine Learning, Data Preprocessing, Software Development Methodologies, Data Management, Data Collection, Data Pipelines, Technology Solutions, Data Cleansing, Project Management, Artificial Intelligence and Machine Learning (AI/ML), Data Science, Market Opportunities, Model Evaluation, Project Management Life Cycle, Data Quality, Technical Management",346,Data Science
https://www.coursera.org/learn/computational-neuroscience,Computational Neuroscience,University of Washington,"148,292",4.6,Beginner level,2 weeks at 10 hours a week,"Mathematical Modeling, Artificial Neural Networks, Recurrent Neural Networks (RNNs), Applied Mathematics, Biology, Reinforcement Learning, Linear Algebra, Network Model, Differential Equations, Machine Learning Algorithms, Computational Thinking, Probability & Statistics, Supervised Learning, Physiology","1,139",Data Science
https://www.coursera.org/learn/generative-ai-for-everyone,Generative AI for Everyone,DeepLearning.AI,"771,178",4.8,Beginner level,"The world of AI has changed rapidly in the past 18 months. Large language models (LLMs) and other generative AI applications have taken the world by storm, and continue to evolve.  Our new course teaches the most up-to-date information regarding these revolutionary tools and technologies.","Responsible AI, Large Language Modeling, AI Security, Artificial Intelligence, Automation, AI Product Strategy, Social Impact","4,924",Data Science
https://www.coursera.org/learn/prompt-engineering,Prompt Engineering for ChatGPT,Vanderbilt University,"641,834",4.8,Beginner level,2 weeks at 10 hours a week,"Large Language Modeling, Prompt Patterns, Context Management, AI Enablement, Verification And Validation, Creativity, LLM Application, Artificial Intelligence, Productivity, Problem Solving","7,729",Data Science
https://www.coursera.org/learn/analyze-demographics-unlock-audience-insights,Analyze Demographics: Unlock Audience Insights,Coursera,,,Beginner level,,"Data Analysis, Marketing Strategies, Trend Analysis, Web Analytics, Data-Driven Decision-Making, Target Audience, Demography, Descriptive Analytics, Variance Analysis, Marketing Analytics, Strategic Marketing",,Data Science
https://www.coursera.org/learn/vibe-coding-github-copilot,Vibe Coding with GitHub Copilot,Scrimba,"5,423",4.6,Intermediate level,,"Software Development, Web Development, AI Personalization, Application Development, Microsoft Copilot, Code Review, Computer Programming Tools, LLM Application",29,Data Science
https://www.coursera.org/learn/crystal-reports-report-fundamentals-lo095027,Crystal Reports: Report Fundamentals,Logical Operations,,,,,"Report Writing, Business Intelligence, Data Analysis, Data Analysis Software, Business Intelligence Software, Data Presentation, Business Reporting",,Data Science
https://www.coursera.org/learn/generative-ai-teach-out,Generative AI Teach-Out,University of Michigan,"2,079",,,,"Data Ethics, Healthcare Industry Knowledge, Artificial Intelligence, Law, Regulation, and Compliance, AI Enablement, AI Product Strategy, Responsible AI, Economics, Policy, and Social Studies, Large Language Modeling, Natural Language Processing, Social Sciences",,Data Science
https://www.coursera.org/specializations/data-mining-foundations-practice,Data Mining Foundations and Practice Specialization,University of Colorado Boulder,"6,514",4.1,Intermediate level,2 months to complete,"Analysis, Analytical Skills, Anomaly Detection, Big Data, Data Analysis, Data Cleansing, Data Management, Data Mining, Data Modeling, Data Pipelines, Data Preprocessing, Data Warehousing, Decision Tree Learning, Exploratory Data Analysis, Machine Learning, Machine Learning Algorithms, Model Evaluation, Supervised Learning, Unsupervised Learning",175,Data Science
https://www.coursera.org/learn/machine-teaching-ai,Machine Teaching for Autonomous AI,University of Washington,"4,358",4.7,Beginner level,1 week to complete,"Data-Driven Decision-Making, Innovation, Automation, User Story, Decision Support Systems, Machine Learning, Artificial Intelligence, AI Product Strategy, Human Machine Interfaces, Data Storytelling",47,Data Science
https://www.coursera.org/learn/responsible-and-ethical-ai,Responsible and Ethical AI,Northeastern University ,,,Intermediate level,2 weeks to complete,"Risk Management Framework, Law, Regulation, and Compliance, Responsible AI, Data Governance, General Data Protection Regulation (GDPR), Data-Driven Decision-Making, Data Integrity, Machine Learning, Artificial Intelligence, Data Ethics, Information Privacy, Ethical Standards And Conduct, Personally Identifiable Information",,Data Science
https://www.coursera.org/learn/analyze-hr-attrition-using-r-analytics,Analyze HR Attrition Using R Analytics,EDUCBA,,,Beginner level,,"Predictive Modeling, Correlation Analysis, Data-Driven Decision-Making, Data Analysis, Data Cleansing, Exploratory Data Analysis, Feature Engineering, Statistical Analysis, Data Preprocessing, Trend Analysis, HR Tech, Predictive Analytics, Analytics",,Data Science
https://www.coursera.org/learn/bits-linear-algebra-for-machine-learning-and-ai,Linear Algebra for Machine Learning & AI,"Birla Institute of Technology & Science, Pilani",,,Beginner level,4 weeks to complete,"Data Manipulation, Geometry, Artificial Neural Networks, Dimensionality Reduction, Data Analysis, Machine Learning Algorithms, Machine Learning, Artificial Intelligence and Machine Learning (AI/ML), Numerical Analysis, Linear Algebra, Applied Mathematics",,Data Science
https://www.coursera.org/learn/probabilistic-graphical-models-a-compact-introduction,Probabilistic Graphical Models: A Compact Introduction,Coursera,,,Intermediate level,,"Artificial Intelligence, Algorithms, Statistical Modeling, Probability & Statistics, Graph Theory, Machine Learning Methods, Bayesian Network, Statistical Inference, Sampling (Statistics), Network Analysis, Predictive Modeling, Scalability, Markov Model",,Data Science
https://www.coursera.org/learn/analyze-business-data-using-tableau-for-decision-making,Analyze Business Data Using Tableau for Decision Making,EDUCBA,,,Beginner level,1 week to complete,"Forecasting, Tableau Software, Interactive Data Visualization, Business Intelligence, Data Storytelling, Data Visualization Software, Data Preprocessing, Data Manipulation, Data Architecture, Business Analytics, Data Analysis, Trend Analysis",,Data Science
https://www.coursera.org/learn/data-analytics-business-capstone,Advanced Business Analytics Capstone,University of Colorado Boulder,"10,741",4.3,Intermediate level,2 weeks to complete,"Technical Communication, Data Analysis, Data Presentation, Predictive Analytics, Financial Analysis, Data Preprocessing, Regression Analysis, Advanced Analytics, Business Analytics, Data Cleansing, Statistical Modeling, Data Manipulation, Model Evaluation, Investment Management",90,Data Science
https://www.coursera.org/learn/neural-networks-deep-learning-fr,Réseaux neuronaux et Deep Learning,DeepLearning.AI,"2,335",4.9,Intermediate level,2 weeks to complete,"Computer Vision, Deep Learning, Convolutional Neural Networks, Linear Algebra, Machine Learning, Artificial Neural Networks, Algorithms, Performance Tuning, Supervised Learning, Recurrent Neural Networks (RNNs)",18,Data Science
https://www.coursera.org/learn/generative-ai-impact-on-business-and-society,Generative AI: Impact on Business and Society,University of Michigan,"4,348",4.9,Beginner level,,"Leadership and Management, Social Impact, Risk Analysis, Operations, Social Sciences, Responsible AI, Business Risk Management, Consumer Behaviour, Governance, AI Security, Environment Health And Safety, Business Operations, Customer experience improvement",56,Data Science
https://www.coursera.org/learn/data-visualization-with-tableau-public,Data Visualization with Tableau,Tableau Learning Partner,"24,330",4.7,Beginner level,3 weeks at 10 hours a week,"Data Visualization, Data Presentation, Data Visualization Software, Tableau Software, Data Storytelling, Business Analytics, Data Mapping, Interactive Data Visualization, Geospatial Mapping, Data Manipulation",144,Data Science
https://www.coursera.org/specializations/applied-object-detection-segmentation,Applied Object Detection & Segmentation Specialization,Coursera,,,Intermediate level,4 weeks to complete,"Applied Machine Learning, Computer Vision, Data Cleansing, Data Pipelines, Data Preprocessing, Data Quality, Data Transformation, Deep Learning, Failure Analysis, Image Analysis, MLOps (Machine Learning Operations), Model Evaluation, Performance Analysis, Predictive Analytics, Verification And Validation",,Data Science
https://www.coursera.org/learn/gen-ai-for-university-leaders,Generative AI for University Leaders,Vanderbilt University,"14,473",4.8,Beginner level,,"Thought Leadership, Data Ethics, Enterprise Architecture, Responsible AI, Strategic Planning, Workforce Development, Operational Excellence, Education Software and Technology, Artificial Intelligence, Operational Efficiency, Program Implementation, Curriculum Development, Innovation, Business Strategies, Large Language Modeling, Automation, AI Enablement","1,036",Data Science
https://www.coursera.org/learn/business-analytics-decision-making,Business Analytics for Decision Making,University of Colorado Boulder,"95,030",4.6,Beginner level,,"Process Optimization, Market Analysis, Probability Distribution, Decision Making, Unsupervised Learning, Simulation and Simulation Software, Exploratory Data Analysis, Predictive Analytics, Business Modeling, Risk Analysis, Data Analysis, Business Analytics","1,896",Data Science
https://www.coursera.org/learn/ai-in-workforce-management,AI in Workforce Management,Coursera,"2,237",4.8,Intermediate level,,"Business Ethics, Process Optimization, Human Resources Management and Planning, Data-Driven Decision-Making, AI Product Strategy, Workforce Planning, AI Enablement, Operational Efficiency, Human Resource Strategy, Performance Improvement, Workforce Management, Strategic Planning, Strategic Decision-Making, Responsible AI, Employee Performance Management, Resource Management",20,Data Science
https://www.coursera.org/learn/sas-programming-basics,Getting Started with SAS Programming,SAS,"118,695",4.8,Beginner level,2 weeks at 10 hours a week,"Data Preprocessing, Exploratory Data Analysis, Data Manipulation, Descriptive Statistics, Data Validation, Data Analysis, SQL, Data Import/Export, Data Access, Statistical Programming","3,178",Data Science
https://www.coursera.org/learn/packt-machine-learning-for-absolute-beginners-level-1-yqflt,Machine Learning for Absolute Beginners - Level 1,Packt,,,Beginner level,"The course has a total video duration of 4 hours and 27 minutes, but the time it takes to complete may vary depending on your pace. You can expect to spend additional time on exercises, reviewing concepts, and applying what you've learned, so it’s advisable to plan a few days or weeks depending on your availability and learning speed.","Predictive Modeling, Reinforcement Learning, Data Ethics, Unsupervised Learning, Supervised Learning, Machine Learning, Applied Machine Learning, Artificial Intelligence, Deep Learning, Responsible AI, Large Language Modeling, Artificial Neural Networks",,Data Science
https://www.coursera.org/learn/data-warehousing-essentials-for-analytics-and-ai-support,Data Warehousing Essentials for Analytics and AI Support,Northeastern University ,,,,2 weeks to complete,"Snowflake Schema, Business Intelligence, Databases, Data Modeling, Star Schema, Data Mart, Data Warehousing, Database Design, Data Analysis, Data Transformation, Data Integrity, SQL, Database Architecture and Administration",,Data Science
https://www.coursera.org/learn/google-ai-for-writing-and-communicating,AI for Writing and Communicating,Google,"18,959",4.9,Beginner level,,"Artificial Intelligence, Oral Expression, Writing and Editing, Responsible AI",49,Data Science
https://www.coursera.org/learn/packt-keras-deep-learning-and-generative-adversarial-networks-gan-ilsxz,"Fundamentals of AI, Machine Learning, and Python Programming",Packt,,,Beginner level,,"Deep Learning, Computer Programming, Development Environment, Artificial Neural Networks, Data Manipulation, Artificial Intelligence, Regression Analysis, Machine Learning, Matplotlib, Model Evaluation, Predictive Modeling, Classification And Regression Tree (CART)",,Data Science
https://www.coursera.org/learn/pearson-skill-up-with-python-data-science-and-machine-learning-recipes-vid-rfvse,Skill Up with Python: Data Science and Machine Learning Recipes,Pearson,,,Intermediate level,,"Data Visualization Software, Matplotlib, Data Import/Export, Data Analysis, Image Analysis, Computer Vision, Natural Language Processing, Unstructured Data, Data Collection, Web Scraping, Data Manipulation",,Data Science
https://www.coursera.org/learn/interpretable-machine-learning,Interpretable Machine Learning,Duke University,"2,065",4.7,Intermediate level,1 week to complete,"Artificial Neural Networks, Statistical Modeling, Large Language Modeling, Deep Learning, Logistic Regression, Artificial Intelligence, Decision Tree Learning, Machine Learning, Predictive Modeling, Responsible AI, Regression Analysis, Data Ethics",28,Data Science
https://www.coursera.org/learn/ai-for-data-analysts,AI For Data Analysts,AI CERTs,,,Intermediate level,1 week to complete,"Artificial Intelligence, Real Time Data, Data Analysis, Data Processing, Machine Learning, Responsible AI, Agentic systems, Information Privacy, Data Pipelines, Model Evaluation, Data Ethics, Data Collection",,Data Science
https://www.coursera.org/learn/data-science-with-r-capstone-project,Data Science with R - Capstone Project,IBM,"18,025",4.6,Intermediate level,2 weeks to complete,"Data Transformation, Predictive Modeling, Tidyverse (R Package), Regression Analysis, Data Collection, Predictive Analytics, Exploratory Data Analysis, Data Wrangling, Data Manipulation, Interactive Data Visualization, Data Science, Statistical Modeling, Data Cleansing, Data Analysis, Data Visualization, Data Presentation",111,Data Science
https://www.coursera.org/specializations/recommender-systems,Recommender Systems Specialization,University of Minnesota,"21,339",4.3,Intermediate level,2 months to complete,"A/B Testing, AI Personalization, Analysis, Applied Machine Learning, Benchmarking, Business Metrics, Data Collection, Data Validation, Decision Support Systems, Dimensionality Reduction, Exploratory Data Analysis, Machine Learning, Machine Learning Algorithms, Model Evaluation, Performance Measurement, Performance Metric, Predictive Modeling, Spreadsheet Software, Taxonomy, User Feedback",832,Data Science
https://www.coursera.org/learn/ai-agents-with-model-context-protocol,AI Agents with Model Context Protocol & Typescript,Vanderbilt University,,,Beginner level,,"AI Enablement, LLM Application, AI Security, AI Product Strategy, Prompt Patterns, Generative AI Agents, Multimodal Prompts, Agentic systems, Tool Calling, Artificial Intelligence, Artificial Intelligence and Machine Learning (AI/ML), AI Personalization, Prompt Engineering Tools",,Data Science
https://www.coursera.org/learn/fundamentals-of-data-science-in-healthcare,Fundamentals of Data Science in Healthcare,SkillUp,,,Intermediate level,,"Electronic Medical Record, Data Processing, Data Integration, Interoperability, Health Informatics, Data Validation, Health Information Management, Health Insurance Portability And Accountability Act (HIPAA) Compliance, Medical Privacy, Medical Records, Data Quality, Feature Engineering, Machine Learning, Data Transformation, Health Care, Data Cleansing, Clinical Data Management, Data Preprocessing, Medical Coding, ICD Coding (ICD-9/ICD-10)",,Data Science
https://www.coursera.org/specializations/tableau-mastery,Tableau Mastery Specialization,Logical Operations,,,Beginner level,4 weeks to complete,"Data Analysis, Data Management, Data Presentation, Data Storytelling, Data Transformation, Data Visualization Software, Forecasting, Interactive Data Visualization, Predictive Analytics, Report Writing, Spreadsheet Software, Statistical Analysis, Tableau Software, Trend Analysis, Data Visualization",,Data Science
https://www.coursera.org/learn/google-design-prompts-for-everyday-work-tasks,Design Prompts for Everyday Work Tasks,Google,"137,307",4.8,Beginner level,,"Brainstorming, Large Language Modeling, Productivity, Business Writing, Concision, Email Automation, Organizational Skills, AI Enablement","1,077",Data Science
https://www.coursera.org/specializations/ibm-intro-machine-learning,IBM Introduction to Machine Learning Specialization,IBM,"24,156",4.6,Intermediate level,2 months to complete,"Anomaly Detection, Applied Machine Learning, Data Access, Data Preprocessing, Dimensionality Reduction, Exploratory Data Analysis, Feature Engineering, Logistic Regression, Machine Learning, Machine Learning Algorithms, Model Evaluation, Predictive Modeling, Regression Analysis, Statistical Inference, Statistical Methods, Statistical Hypothesis Testing, Supervised Learning, Unsupervised Learning","3,343",Data Science
https://www.coursera.org/learn/analyze-data-science-concepts-using-r,Analyze Data Science Concepts Using R,EDUCBA,,,Beginner level,1 week to complete,"Probability Distribution, Data Analysis, Descriptive Statistics, Regression Analysis, Statistics, Data Visualization Software, Time Series Analysis and Forecasting, Data Manipulation, Data Science, Statistical Analysis, Machine Learning, Probability & Statistics, Statistical Modeling, Data-Driven Decision-Making, Data Preprocessing",,Data Science
https://www.coursera.org/learn/powerbi-fundamentals-and-data-modeling,Power BI Fundamentals and Data Modeling,Microsoft,"3,365",,Intermediate level,5 weeks to complete,"Team Management, Governance",,Data Science
https://www.coursera.org/professional-certificates/sas-visual-business-analytics,SAS Visual Business Analytics Professional Certificate,SAS,"24,150",4.7,Beginner level,4 weeks to complete,"Analysis, Analytics, Business Analytics, Data Analysis, Data-Driven Decision-Making, Data Manipulation, Data Mapping, Data Quality, Data Visualization Software, Forecasting, Interactive Data Visualization, Network Analysis, Predictive Analytics, Spatial Analysis, Text Mining, Time Series Analysis and Forecasting, Trend Analysis, Data Visualization","1,128",Data Science
https://www.coursera.org/specializations/ai-machinelearning-essentials,AI and Machine Learning Essentials with Python Specialization,University of Pennsylvania,"5,519",4.5,Intermediate level,4 months to complete,"Agentic systems, Algorithms, Artificial Intelligence, Artificial Neural Networks, Data Preprocessing, Deep Learning, Logistic Regression, Machine Learning, Machine Learning Methods, Model Evaluation, Probability, Probability & Statistics, Probability Distribution, Sampling (Statistics), Statistical Machine Learning, Statistical Methods, Statistics, Supervised Learning",44,Data Science
https://www.coursera.org/specializations/ai-for-executives,AI for Executives Specialization,Khalifa University,,4.8,Beginner level,4 weeks to complete,"AI Enablement, AI Personalization, Artificial Intelligence, Artificial Intelligence and Machine Learning (AI/ML), Customer Data Management, Data Governance, Data Preprocessing, Data Quality, Data Strategy, Feature Engineering, Machine Learning, Model Evaluation, Natural Language Processing, Reinforcement Learning, Responsible AI, Sales Enablement, Sales Management, Transfer Learning",5,Data Science
