url,title,partner,enroll,rating,level,duration,skills,reviews,category
https://www.coursera.org/learn/uva-darden-business-strategy-capstone,Business Strategy in Practice (Project-centered Course),University of Virginia,"17,457",4.7,,1 week to complete,"Organizational Strategy, Peer Review, Analysis, Report Writing, Business Research, Business Strategy, Competitive Analysis, Business Communication, Business Writing, Project Management, Presentations, Strategic Decision-Making, Business Analysis",211,Business
https://www.coursera.org/specializations/thinklikeacfo,Think like a CFO Specialization,IESE Business School,"29,506",4.8,Beginner level,4 weeks to complete,"Accounting, Accrual Accounting, Balance Sheet, Business Valuation, Capital Budgeting, Cash Flows, Corporate Finance, Equities, Finance, Financial Accounting, Financial Acumen, Financial Analysis, Financial Data, Financial Management, Financial Market, Financial Modeling, Financial Statement Analysis, Financial Statements, Income Statement, Management Accounting","6,425",Business
https://www.coursera.org/learn/ai-for-business-generation-and-prediction,AI for Business: Generation & Prediction,Coursera,"9,244",4.5,Beginner level,,"Responsible AI, Artificial Intelligence, Financial Forecasting, Digital Transformation, Data-Driven Decision-Making, Artificial Intelligence and Machine Learning (AI/ML), Business Ethics, Content Creation, Business Transformation, AI Enablement",120,Business
https://www.coursera.org/learn/circular-business-models-fostering-sustainable-production,Circular business models fostering sustainability,Politecnico di Milano,,,Beginner level,1 week to complete,"Business Transformation, Policy Development, Corporate Sustainability, Case Studies, Sustainable Business, Finance, Business Technologies, Business Modeling, Environment and Resource Management",,Business
https://www.coursera.org/learn/oxford-ai-essentials,AI Essentials,"Saïd Business School, University of Oxford","14,131",4.8,Beginner level,1 week at 10 hours a week,"Responsible AI, Deep Learning, Convolutional Neural Networks, Artificial Neural Networks, Unsupervised Learning, Ethical Standards And Conduct, Reinforcement Learning, AI Product Strategy, Machine Learning, Artificial Intelligence, Supervised Learning",147,Business
https://www.coursera.org/learn/the-basics-of-accounting-for-assets-long-term-assets,The Basics of Accounting for Assets: Long-Term Assets,IE Business School,,4.7,Beginner level,,"Capital Expenditure, Asset Management, Financial Reporting, Financial Accounting, Fixed Asset, Balance Sheet, Intellectual Property, Bookkeeping, Generally Accepted Accounting Principles (GAAP), Financial Statements, Depreciation, Accounting",11,Business
https://www.coursera.org/specializations/business-analytics-with-excel,Business Analytics with Excel Specialization,Johns Hopkins University,"2,504",4.8,Beginner level,4 weeks to complete,"Analysis, Business, Business Analytics, Business Modeling, Business Process Modeling, Data Analysis, Data-Driven Decision-Making, Data Modeling, Excel Formulas, Excel Macros, Network Model, Operations Research, Regression Analysis, Resource Allocation, Risk Analysis, Risk Modeling, Simulation and Simulation Software, Spreadsheet Software, Strategic Decision-Making","4,073",Business
https://www.coursera.org/learn/business-analytics-executive-overview,Business Analytics Executive Overview,University of Illinois Urbana-Champaign,"19,338",4.6,Intermediate level,2 weeks at 10 hours a week,"Data Strategy, Data Analysis, Data Science, Predictive Analytics, Business Analytics, Business Intelligence, Advanced Analytics, Data-Driven Decision-Making, Analytics, Data Warehousing, Business Analysis, Analytical Skills, Trend Analysis",282,Business
https://www.coursera.org/learn/advanced-financial-reporting,Advanced Financial Reporting: Accounting for Business Combinations and Preparation of Consolidated Financial Statements,University of Illinois Urbana-Champaign,"28,955",4.7,Advanced level,3 weeks at 10 hours a week,"Financial Statements, Business Reporting, Technical Accounting, Mergers & Acquisitions, Intercompany Accounting, Business Valuation, Consolidation, International Financial Reporting Standards, Financial Accounting, Financial Reporting, Business, Generally Accepted Accounting Principles (GAAP)",258,Business
https://www.coursera.org/learn/plan-de-marketing,El plan de marketing,IE Business School,"10,265",4.7,Beginner level,,"Business Metrics, Marketing Effectiveness, Analysis, Marketing Communications, Customer Retention, Business Planning, Business Strategies, Market Analysis, Brand Awareness, Marketing Budgets, Key Performance Indicators (KPIs), Smart Goals, Customer Analysis, Marketing Strategies, Marketing Planning, Marketing Management, Brand Strategy, Customer Acquisition Management, Product Strategy, Competitive Analysis",160,Business
https://www.coursera.org/learn/infonomics-1,Infonomics I: Business Information Economics and Data Monetization,University of Illinois Urbana-Champaign,"12,702",4.6,Beginner level,1 week at 10 hours a week,"Business Intelligence, Competitive Intelligence, Advanced Analytics, Accounting, Asset Management, Business Valuation, Business Economics, Data-Driven Decision-Making, Digital Assets, Data Analysis, Data Strategy, Innovation, Information Management, Big Data, Network Model, Data Management, Business Analytics, Information Technology",117,Business
https://www.coursera.org/learn/accounting-for-marketable-securities,محاسبة الأوراق المالية القابلة للتداول,Alfaisal University | KLD,,,Beginner level,,"Financial Trading, Financial Accounting, Accounting, Technical Accounting, Financial Statements, Financial Market, Equities, Investments, Securities (Finance)",,Business
https://www.coursera.org/learn/managers-changement,Managers du changement,ESSEC Business School,"9,521",4.8,Beginner level,,"Collaboration, Change Management, Resource Allocation, Team Performance Management, Behavior Management, Stakeholder Engagement, Strategic Leadership, Prioritization, Leadership Development, Organizational Change, Continuous Improvement Process",187,Business
https://www.coursera.org/learn/mejores-decisiones-con-business-analytics,Mejores Decisiones con Business Analytics,Pontificia Universidad Católica de Chile,"2,692",4.7,Beginner level,1 week to complete,"Descriptive Analytics, Predictive Analytics, Business Strategy, Data Mining, Analytics, Business Analytics, Data Analysis, Business Analysis, Decision Making, Data-Driven Decision-Making, Forecasting, Trend Analysis, Business Intelligence",68,Business
https://www.coursera.org/learn/certification-of-capability-in-business-analysis,IIBA® Certification of Capability in Business Analysis™ (CCBA®) Exam Prep,Starweaver,"1,888",,Intermediate level,3 weeks to complete,"Enterprise Architecture, Stakeholder Management, Business Analysis, Solution Delivery, Communication Planning, Business Process, Change Requests, Root Cause Analysis, Systems Analysis, Process Analysis, Project Management, Stakeholder Communications, Strategic Planning, Requirements Management, Training and Development, Business Strategies, Stakeholder Engagement, Business Requirements, Problem Solving, Stakeholder Analysis",,Business
https://www.coursera.org/learn/start-your-own-business-project,Capstone - Launch Your Own Business!,Michigan State University,"10,024",4.8,,2 weeks to complete,"Business Strategy, Marketing, New Business Development, Operations, Business, Business Planning, Cash Flows, Small Business Accounting, Operations Management, Business Development, Digital Advertising, Financial Statements, Legal Risk, Product Development, Accounting, Commercial Laws, Entrepreneurship",145,Business
https://www.coursera.org/learn/understanding-digital-world,Digital Business - Understand the digital world,Institut Mines-Télécom,"9,298",4.6,,1 week to complete,"Entrepreneurship, Business Transformation, Business Strategies, Strategic Decision-Making, Emerging Technologies, Product Planning, Network Model, Knowledge Transfer, Digital Transformation, Innovation, Business Modeling",151,Business
https://www.coursera.org/learn/social-entrepreneurship-opportunities,Identifying Social Entrepreneurship Opportunities,Copenhagen Business School,"34,163",4.6,Beginner level,3 weeks at 10 hours a week,"Entrepreneurship, Market Opportunities, Entrepreneurial Finance, Community Development, Team Building, Innovation, Empowerment, Business Strategy, Needs Assessment, Team Management, Business Modeling, Sustainable Business, Social Impact",336,Business
https://www.coursera.org/learn/finance-for-the-non-finance-professionals,المالية لغير الخبراء الماليين,Alfaisal University | KLD,"3,132",4.9,Beginner level,,"Financial Reporting, Financial Management, Financial Analysis, Financial Acumen, Accounting, Financial Statements, Business Planning, Profit and Loss (P&L) Management, Cost Management",80,Business
https://www.coursera.org/learn/generative-ai-revolutionizing-business-analysis-techniques,Generative AI: Revolutionizing Business Analysis Techniques,SkillUp,"5,215",4.8,Intermediate level,1 week to complete,"Data-Driven Decision-Making, Business Analysis, Business Requirements, Artificial Intelligence, Workflow Management, Requirements Elicitation, Responsible AI, AI Security, Stakeholder Communications, Data Analysis, Business Analytics, Process Optimization, Business Process Automation",55,Business
https://www.coursera.org/specializations/analytics,Business Analytics Specialization,University of Illinois Urbana-Champaign,"23,256",4.6,Beginner level,2 months to complete,"Accounting, AI Personalization, Analytics, Business Analysis, Business Analytics, Data Analysis, Data Collection, Data Governance, Data Literacy, Data Management, Data Quality, Data Storytelling, Data Visualization Software, Infographics, Internal Controls, Machine Learning, Marketing Analytics, Data Visualization","1,183",Business
https://www.coursera.org/learn/eu-law-doing-business,European Business Law: Doing Business in Europe,Lund University,"27,454",4.8,Beginner level,2 weeks at 10 hours a week,"Tax, Compliance Management, Environmental Laws, Contract Management, Business, Governance, Labor Law, Labor Relations, Tax Laws, Regulation and Legal Compliance, Commercial Laws, Case Law, Legal Writing, Arbitration, Legal Research",560,Business
https://www.coursera.org/learn/network-externalities-platform-markets-and-sharing,"Network Externalities, Platform Markets and Sharing",IE Business School,,,Beginner level,,"Entrepreneurship, Business Modeling, Corporate Strategy, Consumer Behaviour, Market Analysis, Economics, Market Dynamics, Market Trend, Network Analysis, Business Strategy, Telecommunications",,Business
https://www.coursera.org/learn/the-what-of-the-marketing-strategy,"The ""What"" of the Marketing Strategy",IE Business School,,4.8,Beginner level,,"Consumer Behaviour, Marketing Management, Value Propositions, Market Analysis, Cross-Channel Marketing, Marketing Planning, Customer Engagement, Performance Measurement, Marketing, Customer Insights, Market Opportunities, Key Performance Indicators (KPIs), Marketing Strategy and Techniques, Marketing Effectiveness, Strategic Marketing, Integrated Marketing Communications, Brand Strategy",11,Business
https://www.coursera.org/specializations/excel-skills-for-business-forecasting,Excel Skills for Business Forecasting Specialization,Macquarie University,"11,751",4.9,Intermediate level,4 weeks to complete,"Business Analytics, Business Economics, Business Mathematics, Business Metrics, Case Studies, Data Presentation, Decision Making, Excel Formulas, Forecasting, Graphing, Model Evaluation, Predictive Modeling, Process Optimization, Regression Analysis, Statistical Analysis, Statistical Modeling, Statistical Visualization, Time Series Analysis and Forecasting, Trend Analysis",322,Business
https://www.coursera.org/specializations/business-entrepreneurship,Entrepreneurship: Launching an Innovative Business Specialization,"University of Maryland, College Park","51,278",4.6,Beginner level,4 weeks to complete,"Business Modeling, Business Planning, Capital Markets, Commercialization, Customer Analysis, Customer Insights, Entrepreneurial Finance, Entrepreneurship, Finance, Ideation, Innovation, Market Opportunities, New Product Development, Product Development, Product Planning, Sales Pipelines, Sales Presentation, Sales Strategy, Strategic Decision-Making, Team Building","2,291",Business
https://www.coursera.org/learn/debiz-exam-deb-110-data-ethics-business-professionals-cnx0014,DEBIZ (Exam DEB-110): Data Ethics for Business Professionals,CertNexus,,,,,"Information Privacy, Artificial Intelligence and Machine Learning (AI/ML), Safety and Security, Ethical Standards And Conduct, Data Security, Business Strategy, Business Ethics, Decision Making, Artificial Intelligence, Medical Privacy, Accountability, Human Centered Design, Responsible AI, Emerging Technologies, Business Leadership, Law, Regulation, and Compliance, Data Ethics, Sustainable Development",,Business
https://www.coursera.org/learn/business-to-consumer-b2c-sales-strategies-and-techniques,Business-to-Consumer (B2C) Sales Strategies and Techniques,Coursera,"2,203",4.9,Intermediate level,,"Customer Engagement, Sales Prospecting, Verbal Communication Skills, Product Knowledge, Sales Strategy, Sales, Selling Techniques, Closing (Sales), Consumer Behaviour, Business-To-Consumer, Target Audience, Sales Presentation, Communication, Customer Relationship Building, Product Demonstration, Customer Analysis",17,Business
https://www.coursera.org/specializations/branding-the-creative-journey,Branding: The Creative Journey Specialization,IE Business School,"66,066",4.6,Beginner level,4 weeks to complete,"Advertising, Advertising Campaigns, Brand Awareness, Brand Management, Brand Strategy, Branding, Communication, Content Creation, Content Marketing, Creative Design, Creativity, Customer experience improvement, Customer experience strategy (CX), Journalism, Logo Design, Marketing Design, Production Planning, Storytelling, Target Audience, Target Market","1,727",Business
https://www.coursera.org/learn/fundamentals-of-financial-analysis,Fundamentals of Financial Analysis,London Business School,"19,263",4.4,Beginner level,,"Investments, Financial Statement Analysis, Financial Reporting, Return On Investment, Financial Analysis, Financial Statements, Cash Flows, Balance Sheet, Asset Management, Financial Modeling, Income Statement, Accounting",114,Business
https://www.coursera.org/learn/basics-of-entrepreneurship-thinking-and-doing,Basics of entrepreneurship: thinking and doing,ESSEC Business School,"10,491",4.8,Beginner level,,"Planning, Teamwork, Ideation, Innovation, Risk Management, Business Risk Management, Entrepreneurship, Business Planning, Creative Thinking, Open Mindset, Business Modeling, New Business Development, Design Thinking, Decision Making, Strategic Thinking, Lean Methodologies",130,Business
https://www.coursera.org/learn/balance-sheet-business-cases,Balance Sheet and Business Cases,Duke University,"4,125",4.9,Beginner level,,"Financial Statement Analysis, Balance Sheet, Operational Efficiency, Operational Analysis, Financial Statements, Business Modeling, Financial Acumen, Income Statement, Financial Analysis, Profit and Loss (P&L) Management",33,Business
https://www.coursera.org/learn/set-and-implement-goals,Set and Implement Goals,Harvard Business Review ,,,Intermediate level,1 week to complete,"Smart Goals, Business Priorities, Team Performance Management, Performance Metric, Performance Improvement, Employee Performance Management, Key Performance Indicators (KPIs), Analysis, Performance Reporting, Organizational Effectiveness, Productivity, Goal Setting, Performance Management, Performance Measurement, Organizational Strategy, Performance Analysis",,Business
https://www.coursera.org/learn/investment-portfolio,Creating a Portfolio,Indian School of Business,"26,737",4.5,Beginner level,1 week to complete,"Technical Analysis, Performance Analysis, Market Dynamics, Financial Regulation, Text Mining, Portfolio Management, Investment Management, Compliance Management, Benchmarking, Risk Management",322,Business
https://www.coursera.org/professional-certificates/microsoft-business-analyst,Microsoft Business Analyst Professional Certificate,Microsoft,"91,163",4.6,Beginner level,3 months at 10 hours a week,"Business Analysis, Business Process Modeling, Business Requirements, Data Analysis, Data Modeling, Diagram Design, Excel Formulas, Pivot Tables And Charts, Process Flow Diagrams, Quality Management, Requirements Analysis, Requirements Elicitation, Software Development Life Cycle, Stakeholder Management, User Story","1,514",Business
https://www.coursera.org/learn/businessintelligence,Business Intelligence and Competitive Analysis,Rutgers the State University of New Jersey,"24,444",4.4,Beginner level,2 weeks at 10 hours a week,"Risk Analysis, Business Analysis, Data Storytelling, Performance Analysis, Data Analysis, Management Consulting, Strategic Thinking, Business Analytics, Competitive Analysis, Root Cause Analysis, Competitive Intelligence, Benchmarking, Business Strategy, Financial Analysis, Business Intelligence, Key Performance Indicators (KPIs), Market Analysis",244,Business
https://www.coursera.org/learn/managerial-accounting-business-decisions,Managerial Accounting: Tools for Facilitating and Guiding Business Decisions,University of Illinois Urbana-Champaign,"37,305",4.7,Intermediate level,3 weeks at 10 hours a week,"Financial Accounting, Variance Analysis, Cost Accounting, Decision Making, Return On Investment, Cash Flows, Financial Analysis, Performance Measurement, Accounting, Organizational Strategy, Key Performance Indicators (KPIs), Management Accounting, Budgeting, Capital Budgeting",642,Business
https://www.coursera.org/learn/local-seo,#1 Local SEO Strategy: Google Map SEO & Google My Business,Alex Genadinik,,,,,"Web Analytics and SEO, Pay Per Click Advertising, Search Engine Optimization, Search Engine Marketing, Keyword Research, Online Advertising",,Business
https://www.coursera.org/learn/entrepreneuriat-social-changer-d-echelle,L'entrepreneuriat social : changer d'échelle,ESSEC Business School,,,Beginner level,1 week to complete,"Fundraising and Crowdsourcing, Entrepreneurship, Strategic Partnership, Business Development, Growth Strategies, Organizational Change, Sustainable Development, Social Impact, Innovation",,Business
https://www.coursera.org/learn/sustainability-in-business-building-a-greener-future,Sustainability in Business: Building a Greener Future,University of Leeds,,,Intermediate level,,"Climate Change Mitigation, Case Studies, Corporate Strategy, Sustainable Business, Analysis, Business Transformation, Environmental Social And Corporate Governance (ESG), Corporate Sustainability, Sustainable Development, Business Modeling, Environmental Resource Management",,Business
https://www.coursera.org/specializations/business-innovation-and-digital-disruption,Business Innovation and Digital Disruption Specialization,Universidad de Palermo,"2,457",4.5,Intermediate level,2 months to complete,"Brand Strategy, Branding, Business Modeling, Business Planning, Business Risk Management, Business Solutions, Business Strategies, Business Strategy, Data Storytelling, Design and Product, Design Thinking, Digital Transformation, Innovation, Market Opportunities, Persuasive Communication, Presentations, Process Design, Storytelling, Strategic Thinking, Sustainable Business",60,Business
https://www.coursera.org/learn/esg-challenges-solutions-business,ESG Challenges and Solutions for Business,Duke University,"2,040",4.8,Beginner level,,"Environmental Social And Corporate Governance (ESG), Regulatory Compliance, Ethical Standards And Conduct, Business Ethics, Stakeholder Engagement, Change Management, Sustainable Business, Corporate Sustainability, Advocacy, Organizational Change, Corporate Strategy, Overcoming Objections, Compliance Management, Accountability, Culture Transformation",29,Business
https://www.coursera.org/learn/international-negotiation-ar,التفاوض الدولي وبين الثقافات,ESSEC Business School,"2,443",4.9,Intermediate level,1 week to complete,"Communication, Non-Verbal Communication, Cultural Responsiveness, Intercultural Competence, Cultural Diversity, Diplomacy, Negotiation, Verbal Communication Skills, International Relations, Cultural Sensitivity",56,Business
https://www.coursera.org/specializations/ai-powered-business-operations,AI-Powered Business Operations Specialization,Starweaver,,4.4,Intermediate level,8 weeks to complete,"AI Product Strategy, Business Process, Business Process Improvement, Business Process Management, Business Process Modeling, Data Storytelling, Digital Transformation, Environmental Social And Corporate Governance (ESG), Innovation, Process Design, Product Knowledge, Responsible AI, Sales Presentations, Sales Strategy, Social Impact, Sustainable Development",32,Business
https://www.coursera.org/learn/integrated-marketing-communications,"Integrated Marketing Communications: Advertising, Public Relations, Digital Marketing and more",IE Business School,"105,365",4.7,Beginner level,1 week at 10 hours a week,"Marketing Communications, Communication Planning, Promotional Strategies, Brand Strategy, Campaign Management, Consumer Behaviour, Branding, Integrated Marketing Communications, Marketing Planning, Marketing Strategy and Techniques, Marketing, Brand Awareness, Brand Loyalty, Brand Marketing, Communication, Advertising, Brand Management, Media Planning, Marketing Management, Marketing Budgets","2,478",Business
https://www.coursera.org/learn/business-intelligence-data-analytics,Business intelligence and data analytics: Generate insights,Macquarie University,"23,561",4.6,"‘Megatrends’ heavily influence today’s organisations, industries and societies, and your ability to generate insights in this area is crucial to your organisation’s success into the future. This course will introduce you to analytical tools and skills you can use to understand, analyse and evaluate the challenges and opportunities ‘megatrends’ will inevitably bring to your organisation. Via structured learning activities you will explore how these trends can be addressed through sustainability-oriented innovation. You will be introduced to key data analytics concepts such as systems thinking, multi-level perspectives and multidisciplinary methods for envisioning futures, and apply them to specific real-world challenges you and your organisation may face. And there’ll be a focus on future-proofing skills such as teamwork, collaboration with diverse stakeholders and accounting for judgements made within ethical decision-making frameworks.",1 week to complete,"Business Intelligence, Business Ethics, Histogram, Business Analytics, Data-Driven Decision-Making, Correlation Analysis, Data Analysis, Forecasting, Sustainable Business, Trend Analysis, Innovation, Analytical Skills, Time Series Analysis and Forecasting, Statistics, Predictive Modeling",465,Business
https://www.coursera.org/specializations/business-technology,Business & Technology Specialization,Illinois Tech,"1,513",4.6,Intermediate level,4 months to complete,"AI Product Strategy, Artificial Intelligence, Business Communication, Business Modeling, Business Strategy, Business Transformation, Change Management, Culture Transformation, Design Thinking, Entrepreneurship, Global Marketing, Innovation, Machine Learning, Organizational Change, Organizational Leadership, Product Lifecycle Management, Responsible AI, Strategic Leadership, Strategic Planning",106,Business
https://www.coursera.org/learn/strategic-management,Strategic Management,Copenhagen Business School,"143,995",4.7,,1 week to complete,"Strategic Planning, Business Transformation, Strategic Thinking, Technology Strategies, Competitive Analysis, Market Dynamics, Business Strategy, Business Strategies, Strategic Leadership, Strategic Decision-Making, Case Studies, Global Marketing","4,563",Business
https://www.coursera.org/learn/lean-enterprise-framework-transform-the-business-model,Lean Enterprise Framework: Transform the Business Model,"University of Maryland, College Park",,,Beginner level,1 week to complete,"Product Marketing, Performance Measurement, Portfolio Management, Business Modeling, Business Metrics, Product Management, Product Development, New Product Development, Key Performance Indicators (KPIs), Innovation, Customer experience improvement, Customer experience strategy (CX), Product Strategy, Product Lifecycle Management, Lean Methodologies, Value Propositions, Design Thinking, Customer Insights, Agile Product Development",,Business
https://www.coursera.org/learn/mastering-luxury-hospitality-fundamentals-to-leadership,Mastering Luxury Hospitality: Fundamentals to Leadership,EDHEC Business School,"1,773",4.7,Beginner level,,"Hotels and Accommodations, Leadership, Personalized Service, Leadership Development, Sustainability Standards, Hospitality Management, Consumer Behaviour, Customer Complaint Resolution, Customer Insights, Operational Excellence, Customer Service, Customer experience improvement, Hospitality, Guest Relations",11,Business
https://www.coursera.org/learn/agile-project-management-business-analysis-principles,Agile Project Management & Business Analysis Principles,Edureka,,,Intermediate level,2 weeks to complete,"Project Management, Agile Project Management, Stakeholder Communications, User Story, Requirements Analysis, Business Analysis, Continuous Improvement Process, Risk Management, Sprint Retrospectives, Product Roadmaps, Stakeholder Management, Kanban Principles, Project Planning, Project Scoping",,Business
https://www.coursera.org/learn/ai-agents-creator-tools-for-customer-care-professionals,AI agents and creator tools for customer care professionals,AI Business School,,,Intermediate level,,"Artificial Intelligence, Automation, Productivity, Innovation, Customer Service, Initiative and Leadership, Operational Efficiency, Generative AI Agents, Digital Transformation, Self Service Technologies, AI Enablement, Workflow Management, AI Personalization, Responsible AI",,Business
https://www.coursera.org/learn/packt-career-growth-business-expansion-psj3z,Career Growth & Business Expansion,Packt,,,Intermediate level,1 week to complete,"Business Planning, Goal Setting, Contract Management, Problem Solving, Emotional Intelligence, Professional Networking, Presentations, Public Speaking, Branding, Adaptability, Personal Development, Professional Development, Productivity, Project Management",,Business
https://www.coursera.org/learn/excel-intermediate-1,Excel Skills for Business: Intermediate I,Macquarie University,"413,196",4.9,Intermediate level,3 weeks at 10 hours a week,"Consolidation, Data Management, Automation, Data Integration, Data Cleansing, Business Reporting, Data Analysis Expressions (DAX), Spreadsheet Software","17,609",Business
https://www.coursera.org/learn/interpreting-the-statement-of-cash-flows,Interpreting the Statement of Cash Flows,IE Business School,,,Intermediate level,,"Financial Analysis, Financial Statements, Accounting, Cash Flows, Business, Financial Accounting, General Finance, Business Acumen, Financial Statement Analysis, Financial Acumen",,Business
https://www.coursera.org/specializations/certified-business-analysis-professional-cbap,Certified Business Analysis Professional™ (CBAP®) Specialization,Starweaver,"17,190",4.7,Intermediate level,4 months to complete,"Backlogs, Business Analysis, Business Intelligence, Business Modeling, Business Planning, Business Process, Business Process Modeling, Business Requirements, Business Risk Management, Business Strategies, Financial Analysis, Performance Measurement, Requirements Analysis, Requirements Elicitation, Requirements Management, Root Cause Analysis, Stakeholder Analysis, Stakeholder Engagement, Systems Analysis, User Story",335,Business
https://www.coursera.org/learn/define-smart-kpis-measure-business-success,Define SMART KPIs: Measure Business Success,Coursera,,,Intermediate level,,"Key Performance Indicators (KPIs), Analytical Skills, Business Metrics, Accountability, Management Reporting, Goal Setting, Data-Driven Decision-Making",,Business
