url,title,partner,enroll,rating,level,duration,skills,reviews,category
https://www.coursera.org/learn/correccin-de-color-en-davinci-resolve,Corrección de Color en DaVinci Resolve,SAE Institute México,,,Beginner level,,"Post-Production, Document Management, Color Theory, Media Production, Timelines, Data Import/Export, Video Editing",,Arts and Humanities
https://www.coursera.org/learn/the-art-of-landscape-photography-for-beginners,The Art of Landscape Photography for Beginners,Skillshare,,,Beginner level,,"Design Elements And Principles, Photo/Video Production and Technology, Photography, Creativity, Storytelling",,Arts and Humanities
https://www.coursera.org/learn/producao-musico-moderno,Produção final do músico moderno,Berklee,,,Intermediate level,,"Music, Peer Review, Post-Production, Collaboration, Planning, Musical Composition, Editing, Music Theory, Timelines, Media Production",,Arts and Humanities
https://www.coursera.org/learn/composicion-canciones,Composición de canciones,Berklee,"21,436",4.7,,2 weeks to complete,"Storytelling, Writing, Creativity, Music Theory, Musical Composition, Writing and Editing, Music",177,Arts and Humanities
https://www.coursera.org/specializations/adobe-premiere-pro-for-beginners,Adobe Premiere Pro for Beginners Specialization,Skillshare,"2,945",5.0,Beginner level,4 weeks to complete,"Adobe Premiere, Animations, Cinematography, Data Import/Export, Editing, File Management, Graphic and Visual Design, Motion Graphics, Multimedia, Music, Post-Production, Quality Assurance, Timelines, Video Editing, Video Production",25,Arts and Humanities
https://www.coursera.org/learn/mixing-and-completing-your-music-production,Mixing and Completing Your Music Production,GRAMMY GO,"1,546",,Beginner level,,"Creativity, Post-Production, Music, Media Production, Editing",,Arts and Humanities
https://www.coursera.org/learn/archaeology-city-levant-west,At the Origins of the Mediterranean Civilization: Archaeology of the City from the Levant to the West - 3rd-1st millennium BC,Sapienza University of Rome,"20,436",4.5,Beginner level,1 week at 10 hours a week,"World History, Water Resources, Anthropology, Economics, European History, Sociology, Art History, Cultural Diversity, Social Sciences, Ancient History",428,Arts and Humanities
https://www.coursera.org/learn/historia-arte-prehistorico-renacimiento,Historia del Arte: Del Arte Prehistórico al Renacimiento,Universidad de Palermo,"31,821",4.7,Beginner level,2 weeks at 10 hours a week,"Art History, Anthropology, Culture, European History, Ancient History, Timelines, Aesthetics, World History, Design Elements And Principles",578,Arts and Humanities
https://www.coursera.org/learn/music-for-wellness,Music for Wellness,Berklee,"38,775",4.5,Beginner level,1 week at 10 hours a week,"Instrumental Music, Musical Composition, Mental Concentration, Music, Resilience, World Music, Stress Management, Active Listening, Respiration, Mental Health, Emotional Intelligence, Self-Awareness, Mindfulness",334,Arts and Humanities
https://www.coursera.org/learn/efectos-de-audio-y-automatizaciones,Efectos de audio y automatizaciones,SAE Institute México,,,Beginner level,,"Music, Music Performance, Automation, Instrumental Music",,Arts and Humanities
https://www.coursera.org/learn/photography-techniques,"Photography Techniques: Light, Content, and Sharing",Michigan State University,"81,259",4.8,,2 weeks to complete,"Web Design and Development, Information Privacy, Digital Publishing, Photo Editing, Photography, Creativity, Peer Review, Image Quality","1,145",Arts and Humanities
https://www.coursera.org/learn/fashion-expression-community,Fashion as Design: Expression and Community,The Museum of Modern Art,,,Beginner level,,"Culture, Art History, Cultural Diversity, Aesthetics, Photography, Performing Arts, Storytelling, Community Development, Creativity, Non-Verbal Communication, Trend Analysis",,Arts and Humanities
https://www.coursera.org/learn/introduction-to-research-for-essay-writing,Introduction to Research for Essay Writing,"University of California, Irvine","134,736",4.7,Identify and evaluate credible sources for college-level writing.,2 weeks to complete,"Proofreading, Grammar, Writing, Research, Editing, Style Guides, Organizational Skills, Research Methodologies, Critical Thinking, Writing and Editing","1,169",Arts and Humanities
https://www.coursera.org/learn/digital-painting-specialization,Digital Painting Specialization,Michigan State University,"1,576",,Beginner level,2 weeks to complete,"Design, Color Theory, Image Quality, Creativity, Digital Design",,Arts and Humanities
https://www.coursera.org/learn/inductive-reasoning,Think Again III: How to Reason Inductively,Duke University,"46,260",4.6,Beginner level,2 weeks at 10 hours a week,"Deductive Reasoning, Probability, Sampling (Statistics), Sample Size Determination, Correlation Analysis, Scientific Methods, Case Studies",459,Arts and Humanities
https://www.coursera.org/learn/designing-print-digital-media,Print and Digital Elements of Design: Branding and User Experience,University of Colorado Boulder,"19,320",4.7,Beginner level,1 week to complete,"Color Theory, Digital Design, Design Elements And Principles, Graphic Design, Design, User Experience Design, Typography, Web Design and Development, Graphic and Visual Design Software, Image Quality",270,Arts and Humanities
https://www.coursera.org/learn/memoir-reader-relationship,Memoir and Personal Essay: Managing Your Relationship with the Reader,Wesleyan University,"28,920",4.3,Beginner level,,Journals,258,Arts and Humanities
https://www.coursera.org/learn/yuzhou-zhi-lu,宇宙之旅：展现生命 (Journey of the Universe: The Unfolding of Life),Yale University,"1,853",4.9,,3 weeks to complete,"Environment, Research, Physics, Investigation, Timelines, Physical Science, Storytelling, Social Studies, Science and Research, Scientific Methods, Anthropology, Culture, Environmental Science, Life Sciences, Liberal Arts, Biology",12,Arts and Humanities
https://www.coursera.org/learn/the-art-of-storytelling-editing-in-adobe-premiere-pro,The Art of Storytelling: Editing in Adobe Premiere Pro,Skillshare,,,Beginner level,,"Post-Production, Storytelling, Adobe Premiere, Video Production, File Management, Video Editing, Editing",,Arts and Humanities
https://www.coursera.org/learn/china-culture-contemporary,Chinese Culture and Contemporary China,Nanjing University,"34,856",4.6,Beginner level,1 week at 10 hours a week,"Social Sciences, Intercultural Competence, Sociology, Liberal Arts, Electronic Media, Art History, Media and Communications, Classical Music, World Music, Anthropology, Social Studies, Language Learning, Cultural Diversity, Nutrition and Diet, Ancient History, Cultural Sensitivity, Music, Performing Arts",528,Arts and Humanities
https://www.coursera.org/learn/strategies-for-audience-growth-and-promoting-music-brands,Strategies for Audience Growth and Promoting Music Brands,GRAMMY GO,,,Beginner level,1 week to complete,"Social Media Strategy, Digital Media Strategy, Customer Engagement, Brand Strategy, Marketing Analytics, Promotional Strategies, Social Media, Strategic Partnership, Marketing Budgets, Media Strategy, Content Marketing, Marketing Strategies, Data-Driven Decision-Making, Campaign Management, Key Performance Indicators (KPIs), Trend Analysis, Brand Awareness, Content Strategy",,Arts and Humanities
https://www.coursera.org/learn/ukraine-history-of-civil-society,Ukraine: History of Civil Society,University of Washington,,,Beginner level,4 weeks to complete,"Governance, Social Justice, Media and Communications, World History, Public Policies, Advocacy, Social Sciences, Community Organizing, Cultural Diversity, Political Sciences",12,Arts and Humanities
https://www.coursera.org/learn/silla-science-technology,Science and Technology in the Silla Cultural Heritage,Pohang University of Science and Technology(POSTECH),"2,498",4.8,Beginner level,,"Manufacturing Processes, Engineering, Scientific, and Technical Instruments, Architectural Design, Architecture and Construction, Geometry, Civil Engineering, Art History, Hydraulics, Ancient History, Structural Engineering, Instrumental Music, Materials science, Vibrations",60,Arts and Humanities
https://www.coursera.org/learn/historia-reglas-futbol,Historia de las reglas del fútbol en Inglaterra y en Argentina,Universidad Austral,"6,214",4.8,Beginner level,2 weeks at 10 hours a week,"Sociology, Governance, Culture, Law, Regulation, and Compliance, World History, Socioeconomics, European History, Political Sciences, Labor Law",111,Arts and Humanities
https://www.coursera.org/specializations/modern-contemporary-art-design,Modern and Contemporary Art and Design Specialization,The Museum of Modern Art,"83,744",4.8,Beginner level,4 weeks to complete,"Aesthetics, Art History, Liberal Arts, Content Creation, Creativity, Cultural Diversity, Culture, Design, Electronic Media, Media and Communications, Multimedia, Performing Arts, Photo/Video Production and Technology, Photography, Public History, Research, Social Impact, Social Justice, Storytelling, Sustainability Standards","15,148",Arts and Humanities
https://www.coursera.org/learn/whendisastermeetsconflict,When Disaster Meets Conflict,Erasmus University Rotterdam,"8,064",4.7,Intermediate level,,"Ethical Standards And Conduct, Crisis Intervention, Risk Analysis, Policy Development, Emergency Response, Community Development, Case Studies, Socioeconomics, Conflict Management, Risk Management, Policy Analysis, Climate Change Adaptation, Research, International Relations, Mitigation",81,Arts and Humanities
https://www.coursera.org/learn/desarrollo-musicalidad,Desarrollando tu musicalidad,Berklee,"20,600",4.8,Beginner level,2 weeks at 10 hours a week,"Music, Music Theory, Music Performance, Musical Composition",505,Arts and Humanities
https://www.coursera.org/learn/write-your-first-novel,Write Your First Novel,Michigan State University,"202,709",4.3,Beginner level,3 months at 10 hours a week,"Self-Discipline, Proofreading, Constructive Feedback, Peer Review, Overcoming Obstacles, Creative Thinking, Storytelling, Editing, Critical Thinking, Literacy, Goal Setting",374,Arts and Humanities
https://www.coursera.org/learn/kongzi,《论语》的智慧,Xi'an Jiaotong University,"3,434",4.4,,2 weeks to complete,"Ethical Standards And Conduct, Human Learning, Culture, Social Studies, Teaching, Leadership, Human Development, Business Ethics, Governance, Interpersonal Communications",45,Arts and Humanities
https://www.coursera.org/learn/intellectual-autonomy,Intellectual Autonomy,University of Glasgow ,,,Intermediate level,1 week to complete,"Critical Thinking, Research, Psychology, Human Learning, Persuasive Communication, Artificial Intelligence, Ethical Standards And Conduct, Learning Strategies, Analytical Skills",,Arts and Humanities
https://www.coursera.org/learn/gender-art,Sexing the Canvas: Art and Gender,The University of Melbourne,"34,079",4.6,Beginner level,2 weeks at 10 hours a week,"Cultural Diversity, Art History, Diversity Awareness, Sociology, Research, World History",433,Arts and Humanities
https://www.coursera.org/specializations/logic-critical-thinking-duke,Introduction to Logic and Critical Thinking Specialization,Duke University,"53,402",4.6,Beginner level,5 months to complete,"Analysis, Business Communication, Case Studies, Communication, Correlation Analysis, Critical Thinking, Deductive Reasoning, Diagram Design, Information Architecture, Interactive Learning, Logical Reasoning, Oral Expression, Persuasive Communication, Probability, Research, Sample Size Determination, Sampling (Statistics), Scientific Methods, Writing","3,679",Arts and Humanities
https://www.coursera.org/learn/graphic-design-history,Ideas from the History of Graphic Design,California Institute of the Arts,"104,811",4.7,Beginner level,1 week at 10 hours a week,"Branding, Art History, Logo Design, Design, Graphic Design, Visual Design, Aesthetics, Advertising, Creativity, Brand Marketing, Design Elements And Principles, Typography, Culture, Graphic and Visual Design, Design Strategies","2,547",Arts and Humanities
https://www.coursera.org/specializations/beginner-after-effects-logo-animation,Beginner After Effects: Logo Animation Specialization,Skillshare,,4.3,Beginner level,4 weeks to complete,"3D Modeling, Animations, Cinematography, Color Theory, Computer Graphics, Creative Design, File Management, Graphic Design, Logo Design, Motion Graphics, Multimedia, Typography, Video Editing",6,Arts and Humanities
https://www.coursera.org/learn/piano-scales-for-modern-music,Piano Scales for Modern Music,Berklee,"5,204",,Intermediate level,1 week to complete,"Music, Instrumental Music, Music Performance, Music Theory, Musical Composition",,Arts and Humanities
https://www.coursera.org/learn/emotions,Emotions: a Philosophical Introduction,Universitat Autònoma de Barcelona,"54,230",4.4,Beginner level,2 weeks at 10 hours a week,"Artificial Intelligence, Human Development, Empathy & Emotional Intelligence, Social Sciences, Psychology, Culture, Anthropology, Human Computer Interaction, Robotics",523,Arts and Humanities
https://www.coursera.org/learn/art-activity,Art & Activity: Interactive Strategies for Engaging with Art,The Museum of Modern Art,"112,815",4.8,Intermediate level,1 week at 10 hours a week,"Self-Awareness, Design Thinking, Empathy, Learning Strategies, Analytical Skills, Writing, Learning Styles, Creative Thinking","1,282",Arts and Humanities
https://www.coursera.org/learn/blueprint-to-brilliance-through-interior-design,Blueprint to Brilliance Through Interior Design,Coursera,"18,484",4.4,Beginner level,,"Client Services, Project Design, Project Planning, Design Elements And Principles, Project Management, Consultative Approaches, Aesthetics, Design, Design Strategies",165,Arts and Humanities
https://www.coursera.org/learn/east-asian-confucianisms-humanism2,東亞儒家：人文精神二(East Asian Confucianisms: Humanism (2)),National Taiwan University,"1,934",4.7,Intermediate level,2 weeks to complete,"Cultural Diversity, World History, Culture, Social Studies, Higher Education, Governance, Ancient History",25,Arts and Humanities
https://www.coursera.org/learn/arranging-for-songwriters,Arranging for Songwriters,Berklee,"16,529",4.5,Intermediate level,1 week at 10 hours a week,"Instrumental Music, Media Production, Musical Composition, Writing, Creativity, Music Performance, Music, Music Theory",82,Arts and Humanities
https://www.coursera.org/learn/producing-music-in-the-home-studio,Producing Music in the Home Studio,Berklee,"1,856",,Intermediate level,1 week to complete,"Media Production, Musical Composition, Editing, Organizational Skills, Post-Production, Music",,Arts and Humanities
https://www.coursera.org/learn/exploring-beethoven-piano-sonatas-4,Exploring Beethoven's Piano Sonatas Part 4,Curtis Institute of Music,"3,512",4.9,Intermediate level,,"Instrumental Music, Music Theory, Performing Arts, Music, Music History, Music Performance, Classical Music",66,Arts and Humanities
https://www.coursera.org/learn/zhuangzi,"莊子─姿勢、意識與感情 (Zhuangzi─Posture, Awareness, and Sentiment)",National Taiwan University,"18,955",4.9,Beginner level,2 weeks at 10 hours a week,"Critical Thinking, Emotional Intelligence, Resilience, Adaptability, Personal Development, Cultural Sensitivity, Mindfulness, Stress Management, Self-Awareness",215,Arts and Humanities
https://www.coursera.org/learn/organising-empire-assyrian-way,Organising an Empire: The Assyrian Way,Ludwig-Maximilians-Universität München (LMU),"18,718",4.8,Beginner level,2 weeks at 10 hours a week,"Diplomacy, Governance, Economics, Sociology, Anthropology, Political Sciences, Ancient History, Social Studies, World History",816,Arts and Humanities
https://www.coursera.org/learn/creacionbits,Creación de beats (patrones rítmicos),SAE Institute México,"1,528",4.3,Beginner level,,"Musical Composition, Music, Instrumental Music, Creativity, Editing",23,Arts and Humanities
https://www.coursera.org/learn/nomad-sculpt-3d-stylized-female-pt-3-hair-final-touches,Nomad Sculpt 3D: Stylized Female Pt 3: Hair & Final Touches,Skillshare,,,Advanced level,,"Color Theory, 3D Modeling, Visualization (Computer Graphics), Computer Graphics",,Arts and Humanities
https://www.coursera.org/learn/south-asian-religions-ecology,South Asian Religions & Ecology,Yale University,"3,875",4.8,Beginner level,2 weeks to complete,"Environment and Resource Management, Social Justice, Sustainable Development, Ethical Standards And Conduct, Liberal Arts, Cultural Diversity",32,Arts and Humanities
https://www.coursera.org/learn/feminism-social-justice,Feminism and Social Justice,"University of California, Santa Cruz","131,723",4.8,Beginner level,,"Community Organizing, World History, Advocacy, Jury Trial, Labor Law, Case Studies, Social Justice, Social Sciences, Sociology","6,395",Arts and Humanities
https://www.coursera.org/learn/nigro-levante-occidente,Alle origini della civiltà  mediterranea: archeologia  della città dal Levante  all’Occidente - III-I millennio a.C.,Sapienza University of Rome,"3,573",4.9,Beginner level,1 week to complete,"Architecture and Construction, Culture, World History, Art History, Anthropology, Social Studies, Ancient History, Research, Cultural Diversity",137,Arts and Humanities
https://www.coursera.org/learn/kickstartyourcreativitywithprocreatefunobjects,Kickstart Your Creativity with Procreate: Fun Objects,Skillshare,,,,,"Creative Design, Creativity, Color Theory, Storytelling, Design Elements And Principles, Digital Design",,Arts and Humanities
https://www.coursera.org/learn/maya-culture-in-yucatan,Maya Culture in Yucatan,Universidades Anáhuac,,,Beginner level,2 weeks to complete,"Anthropology, World History, Culture, Cultural Diversity, Ancient History, Writing, Timelines, Sociology, Social Sciences, Art History",,Arts and Humanities
https://www.coursera.org/learn/sacred-texts-in-dialogue-exploring-the-bible-and-the-quran,Sacred Texts in Dialogue: Exploring the Bible and the Qur'an,The University of Notre Dame,,,Beginner level,2 weeks to complete,"Research, Cultural Diversity, World History, Cultural Sensitivity, Ancient History",,Arts and Humanities
https://www.coursera.org/learn/copyright-for-multimedia,Copyright for Multimedia,Duke University,"25,468",4.6,,1 week to complete,"Law, Regulation, and Compliance, Electronic Media, Video Production, Music, Photography, Data Sharing, Multimedia, Intellectual Property",439,Arts and Humanities
https://www.coursera.org/learn/advanced-videography-commercial-filmmaking-essentials,Advanced Videography: Commercial Filmmaking Essentials,Skillshare,,,Intermediate level,,"Cinematography, Video Production, Storytelling, Videography, Video Editing, Photo/Video Production and Technology",,Arts and Humanities
https://www.coursera.org/learn/the-making-of-modern-ukraine-ru,Становление современной Украины,Yale University,,,Beginner level,2 weeks to complete,,,Arts and Humanities
https://www.coursera.org/learn/ai-for-audio-and-music,AI for Audio and Music,AI CERTs,,,Beginner level,4 weeks to complete,"AI Personalization, Responsible AI, Deep Learning, Music Performance, Data Ethics, Artificial Intelligence, Multimedia, Creativity, Augmented Reality, Digital Signal Processing, Natural Language Processing, Information Privacy, Music",,Arts and Humanities
https://www.coursera.org/learn/narrative-foundations-for-immersive-media-and-video-games,Narrative Foundations for Immersive Media and Video Games,University of London,,,Beginner level,4 weeks to complete,"Experience Design, Virtual Environment, User Story, Game Design, Storyboarding, Augmented and Virtual Reality (AR/VR), Virtual Reality, Storytelling, Persona (User Experience), Interactive Design",,Arts and Humanities
https://www.coursera.org/learn/songwriting-writing-the-music,Songwriting: Writing the Music,Berklee,"15,672",4.7,Intermediate level,1 week at 10 hours a week,"Writing, Music Theory, Musical Composition, Music, Storytelling",69,Arts and Humanities
https://www.coursera.org/learn/hebrew-poetry,Modern Hebrew Poetry   שירה עברית מודרנית,Hebrew University of Jerusalem,"8,399",4.8,,3 weeks to complete,"Writing, Language Competency, Literacy, Language Interpretation, Translation, and Studies, Creativity, Liberal Arts, World History",135,Arts and Humanities
https://www.coursera.org/learn/writing-about-ourselves,Writing Stories About Ourselves,Wesleyan University,"19,098",4.3,Beginner level,1 week to complete,"Detail Oriented, Storytelling, Editing, Content Creation",102,Arts and Humanities
https://www.coursera.org/learn/camera-control,Camera Control,Michigan State University,"84,974",4.8,,2 weeks to complete,"Image Quality, Peer Review, Photography, Photo/Video Production and Technology","1,873",Arts and Humanities
https://www.coursera.org/learn/modern-postmodern-2,The Modern and the Postmodern (Part 2),Wesleyan University,"45,298",4.8,,2 weeks to complete,"Liberal Arts, World History, Political Sciences, European History, Culture, Sociology, Psychology, Social Sciences",371,Arts and Humanities
https://www.coursera.org/learn/guitar,Guitar for Beginners,Berklee,"317,852",4.8,,2 weeks to complete,"Music Theory, Musical Composition, Music, Music Performance, Instrumental Music","2,273",Arts and Humanities
https://www.coursera.org/learn/defeat-procrastination-design-your-own-creative-workflow,Defeat Procrastination: Design Your Own Creative Workflow,Skillshare,,,Beginner level,,"Self-Motivation, Brainstorming, Creative Problem-Solving, Self-Awareness, Stress Management, Organizational Skills, Time Management, Prioritization, Goal Setting, Adaptability, Productivity",,Arts and Humanities
https://www.coursera.org/learn/rock-and-roll-music,Music's Big Bang: The Genesis of Rock 'n' Roll,University of Florida,"8,296",4.7,Beginner level,,"Culture, World Music, Music, Music History",147,Arts and Humanities
https://www.coursera.org/learn/aplicaciones-musicales-arduino,Aplicaciones musicales con Arduino,Universidad Nacional Autónoma de México,"3,072",4.6,,,"Electronics, Digital Communications, Embedded Systems, Electronic Components, Physics, Hardware Design, Computer Programming, Music, System Configuration, Creative Design",13,Arts and Humanities
https://www.coursera.org/specializations/music-creation-essentials-theory-writing-production,"Music Creation Essentials: Theory, Writing, and Production Specialization",Skillshare,,,Beginner level,4 weeks to complete,"Creativity, Editing, Instrumental Music, Media Production, Music, Music Performance, Music Theory, Musical Composition, Performing Arts",,Arts and Humanities
https://www.coursera.org/learn/digital-epistemology,Introduction to Digital Epistemology,University of Glasgow ,,,Intermediate level,1 week to complete,"Ethical Standards And Conduct, digital literacy",,Arts and Humanities
https://www.coursera.org/specializations/the-art-of-film-and-video-editing,The Art of Film and Video Editing Specialization,Skillshare,,,Beginner level,4 weeks to complete,"Cinematography, Video Editing",,Arts and Humanities
https://www.coursera.org/learn/exploring-beethoven-piano-sonatas-5,Exploring Beethoven's Piano Sonatas Part 5,Curtis Institute of Music,"2,876",5.0,Intermediate level,,"Music Theory, Music Performance, Music, Classical Music, Music History",48,Arts and Humanities
https://www.coursera.org/specializations/color-grading-beginner-to-intermediate,Color Grading: Beginner to Intermediate Specialization,Skillshare,,,Beginner level,4 weeks to complete,"Cinematography, Color Matching, Color Theory, Editing, File Management, Image Quality, Photography, Post-Production, Video Editing, Video Production, Videography",,Arts and Humanities
https://www.coursera.org/learn/beethoven-piano-sonatas,Exploring Beethoven’s Piano Sonatas,Curtis Institute of Music,"85,109",4.8,,2 weeks to complete,"Music Theory, Instrumental Music, Classical Music, Musical Composition, Music Performance, Music History",612,Arts and Humanities
https://www.coursera.org/learn/archeology,A l’avènement du christianisme : l’archéologie des derniers païens,University of Geneva,"1,616",4.5,Beginner level,2 weeks to complete,"Art History, Ancient History, Case Studies, Culture, World History, Research, Anthropology, Economics, European History",32,Arts and Humanities
https://www.coursera.org/learn/theology-arts-psalms,Psalms and the Arts,Duke University,,4.6,Beginner level,,"Liberal Arts, Storytelling, Aesthetics, Music, Performing Arts, Creativity, Art History",10,Arts and Humanities
https://www.coursera.org/learn/free-will-and-neuroscience,Free Will and Neuroscience,Dartmouth College,"2,403",4.6,,,"Human Learning, Anatomy, Physiology, Biology, Neurology, Experimentation, Mindfulness, Psychology",10,Arts and Humanities
https://www.coursera.org/learn/ableton-live,Introduction to Ableton Live,Berklee,"90,134",4.8,Beginner level,1 week at 10 hours a week,"Media Production, Music, Creativity, Musical Composition, Editing, Music Performance, File Management, Automation, Technical Support","1,118",Arts and Humanities
https://www.coursera.org/learn/kierkegaard,"Søren Kierkegaard - Subjectivity, Irony and the Crisis of Modernity",University of Copenhagen,"61,295",4.8,,2 weeks to complete,"Political Sciences, Sociology, Liberal Arts, Research, Writing, European History",724,Arts and Humanities
https://www.coursera.org/specializations/ui-ux-design,UI / UX Design Specialization,California Institute of the Arts,"221,529",4.7,Beginner level,2 months to complete,"Design, Design Elements And Principles, Graphic and Visual Design, Information Architecture, Interaction Design, Mockups, Persona (User Experience), Prototyping, Responsive Web Design, UI/UX Strategy, User Centered Design, User Experience, User Experience Design, User Interface and User Experience (UI/UX) Design, User Interface (UI) Design, User Research, Web Design, Wireframing","8,065",Arts and Humanities
https://www.coursera.org/learn/illinois-tech-history-of-video-games,History of Video Games,Illinois Tech,,,Beginner level,7 weeks to complete,"Music History, Animation and Game Design, Video Game Development, Innovation, Case Studies, Culture, Public Policies, Storytelling, Computer Graphics, Cultural Diversity, Interactive Design, Policy Analysis, Art History, Game Design",,Arts and Humanities
https://www.coursera.org/specializations/music-production,Music Production Specialization,Berklee,"58,129",4.8,Beginner level,4 weeks to complete,"Automation, Coordination, Creativity, Digital Signal Processing, Editing, Electronic Media, File Management, Instrumental Music, Media Production, Music, Music Performance, Musical Composition, Peer Review, Post-Production, System Configuration, Technology Solutions, Writing","3,047",Arts and Humanities
https://www.coursera.org/learn/typography,Introduction to Typography,California Institute of the Arts,"191,087",4.8,Beginner level,,"Design Elements And Principles, Graphic Design, Art History, Graphic and Visual Design, Peer Review, Design, Typography, Creativity","5,821",Arts and Humanities
https://www.coursera.org/specializations/adobe-lightroom-essentials,Adobe Lightroom Essentials Specialization,Skillshare,,4.5,Beginner level,4 weeks to complete,"Color Theory, Creative Design, Data Import/Export, Data Storage, Editing, File Management, Image Quality, Photo Editing, Photography, Post-Production, Video Editing",10,Arts and Humanities
