url,title,partner,enroll,rating,level,duration,skills,reviews
https://www.coursera.org/learn/chinese-for-hsk-6,Chinese for HSK 6,Peking University,"34,247",4.9,Advanced level,3 weeks at 10 hours a week,"Grammar, Writing, Literacy, Language Competency, Language Learning, Oral Comprehension, Vocabulary",515
https://www.coursera.org/learn/business-english-intro,Business English: Networking,University of Washington,"261,589",4.7,Intermediate level,3 weeks at 10 hours a week,"Rapport Building, Vocabulary, Grammar, Professional Networking, English Language, Business Writing, Business Correspondence, Communication, Relationship Building, Language Competency, Verbal Communication Skills, Presentations, Scheduling, Telephone Skills, Business Communication, Oral Expression","3,494"
https://www.coursera.org/learn/shichang-yingxiao-yingyu,商务英语课程:市场与营销英语 Marketing & Sales,Arizona State University,"3,428",,Intermediate level,4 weeks to complete,"Business Communication, Persuasive Communication, Graphic Design, Presentations, Business Writing, Marketing Materials, Advertising, Market Research, Marketing Communications, Brainstorming, Marketing, Verbal Communication Skills, Sales, Business Marketing, Data Visualization, Influencing",
https://www.coursera.org/learn/intermediatechinesebusiness,中级商务汉语——商务活动篇,Peking University,"8,134",4.8,Intermediate level,3 weeks to complete,"Language Competency, Presentations, Market Research, Negotiation, Business Communication, Business Correspondence, Customer Relationship Building, Vocabulary, Cultural Sensitivity, Telephone Skills, Events and Conferences, Travel Arrangements",63
https://www.coursera.org/learn/conversational-english-skills,Conversational English Skills,Tsinghua University,"122,100",4.3,Beginner level,,"Interpersonal Communications, Language Learning, Cultural Diversity, Oral Comprehension, Vocabulary, Rapport Building, English Language, Non-Verbal Communication",778
https://www.coursera.org/learn/copy-of-glasscock,English and Academic Preparation - Grad Track,Rice University,"10,265",4.6,Intermediate level,3 weeks to complete,"Learning Strategies, Organizational Skills, Literacy, Communication, Active Listening, Vocabulary, Analytical Skills, Writing, Verbal Communication Skills, Oral Comprehension, English Language, Critical Thinking",25
https://www.coursera.org/learn/verb-passives,Verb Tenses and Passives,"University of California, Irvine","150,910",4.8,Intermediate level,3 weeks at 10 hours a week,"Language Competency, English Language, Language Learning, Grammar","1,996"
https://www.coursera.org/learn/teaching-english-capstone-2,Teach English Now! Capstone Project 2,Arizona State University,"30,646",4.8,Beginner level,3 weeks at 10 hours a week,Digital pedagogy,"1,228"
https://www.coursera.org/learn/note-taking,Academic Listening and Note-Taking,"University of California, Irvine","149,251",4.5,Intermediate level,4 weeks at 10 hours a week,"Active Listening, Oral Comprehension, English Language, Critical Thinking, Organizational Skills, Public Speaking, Analytical Skills, Verbal Communication Skills",977
https://www.coursera.org/learn/conjunctions-connectives-adverb-clauses,"Conjunctions, Connectives, and Adverb Clauses","University of California, Irvine","52,256",4.8,Intermediate level,2 weeks at 10 hours a week,"Grammar, English Language, Vocabulary",746
https://www.coursera.org/specializations/hsk-learn-chinese,Learn Chinese: HSK Test Preparation Specialization,Peking University,"58,352",4.8,Beginner level,4 months to complete,"Culture, Grammar, Language Competency, Language Learning, Literacy, Oral Comprehension, Oral Expression, Vocabulary","3,567"
https://www.coursera.org/learn/lesson-business-english-skills-introducing-yourself-in-business-settings,Lesson | Business English Skills: Introducing Yourself in Business Settings,University of Washington,"67,537",4.5,Intermediate level,,"Verbal Communication Skills, Non-Verbal Communication, Interpersonal Communications, Greeting Customers, Communication Strategies, Rapport Building, English Language, Professional Networking, Business Communication",297
https://www.coursera.org/learn/teaching-adjective-clauses,Techniques for Teaching Adjectives and Adjective Clauses,"University of California, Irvine","7,025",4.4,Intermediate level,2 weeks to complete,"Language Competency, Grammar",35
https://www.coursera.org/learn/mandarin-chinese-3,Mandarin Chinese 3: Chinese for Beginners,Shanghai Jiao Tong University,"19,088",4.8,Beginner level,2 weeks at 10 hours a week,"Vocabulary, Language Learning, Culture, Oral Comprehension",329
https://www.coursera.org/learn/arabic-for-beginners-1-arabic-alphabet-and-phonology,Arabic for Beginners: Arabic Alphabet and Phonology,Khalifa University,"16,275",4.6,Beginner level,,"Oral Comprehension, Grammar, Language Learning, Language Competency, Literacy, Vocabulary",98
https://www.coursera.org/learn/espanol-en-el-trabajo,Español para profesionales: comunicación en el trabajo,Universidad Nacional Autónoma de México,,,Intermediate level,1 week to complete,"Business Correspondence, Language Competency, Telephone Skills, Grammar, Communication Strategies, Active Listening, Communication, Oral Expression, Meeting Facilitation, Verbal Communication Skills, Negotiation, Spanish Language, Business Writing, Business Communication, Writing, Oral Comprehension, Vocabulary",
https://www.coursera.org/learn/lesson-organize-your-pitch,Lesson | Organize Your Pitch,Georgia Institute of Technology,"13,652",4.5,,,"Presentations, Sales Presentations, Organizational Skills, English Language, Business Communication, Public Speaking, Verbal Communication Skills",38
https://www.coursera.org/learn/english-for-interactions-in-the-workplace-intermediate-level,English for Interactions in the Workplace Intermediate Level,Pontificia Universidad Católica de Chile,"26,049",4.8,Intermediate level,1 week at 10 hours a week,"English Language, Communication Strategies, Business Writing, Business Correspondence, Storytelling, Language Competency, Business Communication, Oral Expression, Grammar, Vocabulary, Sales Strategy",327
https://www.coursera.org/learn/american-english-pronunciation-vowel-sounds,Vowels of American English Pronunciation,"University of California, Irvine","26,475",4.9,Beginner level,2 weeks at 10 hours a week,"Vocabulary, English Language, Language Learning, Oral Comprehension",273
https://www.coursera.org/specializations/english-intermediate-b1,English Intermediate B1 Specialization,Università di Napoli Federico II,"20,820",4.6,Intermediate level,3 months to complete,"Business Communication, Business Correspondence, Business Writing, Communication, Education and Training, English Language, Higher Education, Interpersonal Communications, Interviewing Skills, Language Learning, Medical Terminology, Negotiation, Oral Expression, Presentations, Social Skills, Stress Management, Verbal Communication Skills, Data Visualization, Vocabulary, Writing",468
https://www.coursera.org/learn/business-english-vocabulary,English for Effective Business Speaking,The Hong Kong University of Science and Technology,"134,124",4.5,This course is a complete package for associate-level to manager level in business communication skills. Thanks a lot!!,2 weeks to complete,"Interviewing Skills, English Language, Business Writing, Target Audience, Public Speaking, Presentations, Persuasive Communication, Oral Expression, Sales Presentation, Grammar, Vocabulary, Communication Strategies, Professionalism, Business Communication, Verbal Communication Skills, Business Correspondence",705
https://www.coursera.org/learn/word-forms-simple-present-tense,Word Forms and Simple Present Tense,"University of California, Irvine","170,634",4.9,Beginner level,,"Language Competency, Grammar, Vocabulary, English Language","3,861"
https://www.coursera.org/learn/korean-language-intermediate,A Bridge to the World: Korean Language for Intermediate1,Sungkyunkwan University,"54,926",4.9,Intermediate level,1 week at 10 hours a week,"Grammar, Oral Expression, Language Learning, Vocabulary, Oral Comprehension, Language Competency",433
https://www.coursera.org/learn/english-common-interactions-workplace-basic-level,English for Common Interactions in the Workplace: Basic Level,Pontificia Universidad Católica de Chile,"519,569",4.7,"It is good for basic level , You can get benefit from it .. but I suggest to add a vocabulary line in each unit and try to add more vocabulary .","The present course has a duration of four weeks and is composed of four topics, where each topic contains sub-topics which will be presented through video classes.","English Language, Vocabulary, Business Communication, Verbal Communication Skills, Writing, Grammar, Oral Expression, Language Learning, Bilingual (Spanish/English), Telephone Skills, Oral Comprehension","4,008"
https://www.coursera.org/learn/learn-speak-korean1,Learn to Speak Korean 1,Yonsei University,"544,112",4.9,Beginner level,3 weeks at 10 hours a week,"Language Competency, Grammar, Oral Comprehension, Language Learning, Vocabulary","11,762"
https://www.coursera.org/learn/noun-clauses-conditionals,Noun Clauses and Conditionals,"University of California, Irvine","41,110",4.8,Intermediate level,2 weeks at 10 hours a week,"Language Learning, English Language, Language Competency, Grammar",471
https://www.coursera.org/learn/interview-techniques,Advanced Interviewing Techniques,"University of Maryland, College Park","46,752",4.7,,3 weeks to complete,"Verbal Communication Skills, Self-Awareness, Storytelling, Professionalism, Compensation Management, Communication, Problem Solving, Negotiation, Analytical Skills, Interviewing Skills, Recruitment, Telephone Skills",148
https://www.coursera.org/learn/pronunciation-american-english-project,The Pronunciation of American English Project,"University of California, Irvine","17,354",4.7,Beginner level,2 weeks at 10 hours a week,"English Language, Oral Comprehension, Language Learning, Language Competency",131
https://www.coursera.org/learn/fanyi-ruanjian,计算机辅助翻译原理与实践 Principles and Practice of Computer-Aided Translation,Peking University,"12,287",4.6,Intermediate level,4 weeks to complete,"Data Import/Export, Information Technology, Technical Writing, Technical Services, Natural Language Processing, Vocabulary, Language Interpretation, Translation, and Studies, English Language, Quality Assurance, Document Management",83
https://www.coursera.org/learn/intermediate-english-travel,Intermediate English: Travel,Voxy,,,Intermediate level,3 weeks to complete,"Verbal Communication Skills, English Language, Cultural Diversity, Social Skills, Interpersonal Communications, Vocabulary, Grammar, Communication, Planning, Detail Oriented, Relationship Building",
https://www.coursera.org/learn/american-english-pronunciation-music,The Music of American English Pronunciation,"University of California, Irvine","20,973",4.9,Beginner level,2 weeks at 10 hours a week,"Language Learning, English Language, Oral Comprehension, Language Competency",200
https://www.coursera.org/learn/toefl-test-taking-strategies,TOEFL Test-Taking Strategies,"University of California, Irvine","14,217",4.8,Beginner level,,"Vocabulary, Literacy, Oral Comprehension, English Language, Language Competency, Grammar",143
https://www.coursera.org/learn/academic-writing-capstone,Project: Writing a Research Paper,"University of California, Irvine","67,168",4.7,,1 week to complete,"Peer Review, Writing, Style Guides, Proofreading, Editing, Grammar",488
https://www.coursera.org/learn/japanese-language-2,Let’s Read! Learning Japanese through Science & Technology-2,The University of Tokyo,"3,283",4.9,Intermediate level,1 week to complete,"Engineering Documentation, Grammar, Oral Comprehension, Literacy, Materials science, Language Learning, Language Competency, Science and Research, Vocabulary",26
https://www.coursera.org/professional-certificates/arizona-state-university-tesol,Arizona State University TESOL Professional Certificate,Arizona State University,"96,774",4.9,Beginner level,5 months to complete,"Design Elements And Principles, Design Strategies, digital literacy, Digital pedagogy, Education Software and Technology, English Language, Grammar, Innovation, Language Competency, Language Learning, Literacy, Oral Comprehension, Oral Expression, Public Speaking, Teaching, Technology Strategies, Train The Trainer, Verbal Communication Skills, Vocabulary","21,632"
https://www.coursera.org/learn/more-chinese-for-beginners,,,,,,,,
https://www.coursera.org/learn/writing-your-world,Writing your World: Finding yourself in the academic space,University of Cape Town,"37,176",4.7,Beginner level,2 weeks at 10 hours a week,"Proofreading, Self-Awareness, Cultural Diversity, Literacy, Language Learning, Creativity, Editing, Writing, Constructive Feedback",262
https://www.coursera.org/learn/chino-primera-impresion,Chino básico: Cómo dar una primera impresión positiva,Arizona State University,"27,008",4.5,,1 week to complete,"Vocabulary, Greeting Customers, Cultural Sensitivity, Communication, Oral Expression, Language Learning, Oral Comprehension",493
https://www.coursera.org/learn/journalism,English for Journalism,University of Pennsylvania,"257,079",4.8,,4 weeks to complete,"Editing, Research, Interviewing Skills, Ethical Standards And Conduct, English Language, Vocabulary, Digital Publishing, Journalism, Electronic Media, Grammar, Trend Analysis, Media and Communications, Storytelling","2,865"
https://www.coursera.org/learn/hsk-3,Chinese for HSK 3 PART I,Peking University,"40,565",4.8,Intermediate level,6 weeks at 10 hours a week,"Language Competency, Grammar, Oral Comprehension, Vocabulary, Language Learning",651
https://www.coursera.org/specializations/learn-mandarin,Learn Mandarin Chinese Specialization,Shanghai Jiao Tong University,"43,671",4.8,Beginner level,2 months to complete,"Cultural Diversity, Cultural Sensitivity, Culture, Grammar, Language Competency, Language Learning, Oral Comprehension, Vocabulary","1,748"
https://www.coursera.org/learn/mandarin-chinese-intermediate-learner-capstone,Mandarin Chinese for Intermediate Learners: Capstone Project,Shanghai Jiao Tong University,"3,735",3.9,Intermediate level,,"Oral Comprehension, Intercultural Competence, Language Competency, Grammar, Language Learning, Vocabulary",11
https://www.coursera.org/learn/tcm-sh,中医汉语,Shanghai Jiao Tong University,",",,Beginner level,1 week to complete,"Language Competency, Language Learning, Medical Terminology, Nutrition and Diet, Pharmacology, Vocabulary, Ancient History, Medical History Documentation",
https://www.coursera.org/learn/glasscock,English and Academic Preparation - Pre-Collegiate,Rice University,"175,469",4.7,Beginner level,2 weeks at 10 hours a week,"Research, English Language, Critical Thinking, Oral Comprehension, Grammar, Analytical Skills, Learning Strategies, Active Listening, Vocabulary, Literacy",595
https://www.coursera.org/learn/advanced-grammar-project,Advanced Grammar & Punctuation Project,"University of California, Irvine","14,451",4.7,Advanced level,2 weeks at 10 hours a week,"Video Production, English Language, Peer Review, Proofreading, Editing, Grammar, Writing, Creativity",140
https://www.coursera.org/learn/teaching-english-grammar-project,Teaching Intermediate Grammar Project,"University of California, Irvine","1,977",4.5,Intermediate level,2 weeks to complete,"Developing Training Materials, Grammar, Video Production",11
https://www.coursera.org/specializations/advanced-grammar-punctuation,Learn English: Advanced Grammar and Punctuation Specialization,"University of California, Irvine","94,661",4.8,Advanced level,2 months to complete,"Creativity, Editing, English Language, Grammar, Language Competency, Language Learning, Peer Review, Proofreading, Video Production, Vocabulary, Writing","2,629"
https://www.coursera.org/learn/low-intermediate-english-personal-growth-well-being,Low Intermediate English: Personal Growth & Well-Being,Voxy,"2,849",4.3,,2 weeks to complete,"Health And Wellness Coaching, Time Management, Communication, Personal Development, Professional Development, Language Learning, English Language, Productivity, Grammar, Goal Setting, Nutrition and Diet, Relationship Building, Vocabulary, Stress Management",12
https://www.coursera.org/learn/management-leadership-english,Business English: Management and Leadership,Arizona State University,"89,439",4.8,Intermediate level,3 weeks at 10 hours a week,"Business Communication, Communication, English Language, Employee Coaching, Business Correspondence, Verbal Communication Skills, Team Building, Telephone Skills, Recruitment, Business Leadership, Staff Management, Writing, Meeting Facilitation","1,510"
https://www.coursera.org/learn/learn-korean,First Step Korean,Yonsei University,"1,755,114",4.9,Beginner level,2 weeks at 10 hours a week,"Literacy, Writing, Grammar, Language Competency, Culture, Vocabulary","53,433"
https://www.coursera.org/specializations/english-for-business,Business English Specialization,Arizona State University,"48,979",4.7,Intermediate level,3 months to complete,"Advertising, Brainstorming, Business Communication, Business Correspondence, Business Marketing, Business Planning, Business Writing, English Language, Management Reporting, Marketing, Marketing Communications, Marketing Materials, Marketing Planning, Meeting Facilitation, Negotiation, Promotional Strategies, Purchasing, Sales Presentations, Selling Techniques, Telephone Skills","2,435"
https://www.coursera.org/learn/writing-english-university,Writing in English at University,Lund University,"275,540",4.7,Beginner level,3 weeks at 10 hours a week,"Writing, Proofreading, Editing, Vocabulary, Grammar, Literacy, English Language, Formal Learning, Style Guides",838
https://www.coursera.org/learn/tricky-american-english-pronunciation,Tricky American English Pronunciation,"University of California, Irvine","258,152",4.7,Beginner level,2 weeks at 10 hours a week,"Language Competency, Oral Comprehension, Language Learning, Oral-Motor Skills, English Language, Grammar","2,332"
https://www.coursera.org/learn/academic-discussion-english,Academic Discussions in English,"University of California, Irvine","35,922",4.6,Intermediate level,2 weeks at 10 hours a week,"Critical Thinking, Interpersonal Communications, English Language, Social Skills, Active Listening, Collaboration, Discussion Facilitation, Public Speaking, Constructive Feedback, Verbal Communication Skills, Vocabulary",128
https://www.coursera.org/learn/english-upper-intermediate-b2-1,English Upper Intermediate B2.1,Università di Napoli Federico II,"23,028",4.5,Intermediate level,2 weeks at 10 hours a week,"Oral Comprehension, Interpersonal Communications, English Language, Writing, Language Learning, Oral Expression, Grammar, Intercultural Competence, Trend Analysis, Storytelling, Descriptive Statistics, Vocabulary, Culture",81
https://www.coursera.org/learn/ingles-en-el-contexto-laboral-habilidades-blandas,English in the Workplace: Soft skills,Pontificia Universidad Católica de Chile,"15,095",4.7,Intermediate level,1 week at 10 hours a week,"Delegation Skills, Active Listening, Vocabulary, Constructive Feedback, Communication, Grammar, Meeting Facilitation, English Language, Language Competency, Professional Development, Verbal Communication Skills, Conflict Management",123
https://www.coursera.org/learn/speaking-skills-for-university-success,Speaking Skills for University Success,"University of California, Irvine","16,929",4.8,Beginner level,,"Interpersonal Communications, Initiative and Leadership, Planning, Discussion Facilitation, Time Management, Communication, Active Listening, Collaboration, Verbal Communication Skills, Social Skills, Public Speaking",137
https://www.coursera.org/learn/chinese-for-hsk5,Chinese for HSK 5,Peking University,"54,370",4.8,Advanced level,2 weeks at 10 hours a week,"Literacy, Language Competency, Grammar, Vocabulary, Language Learning, Oral Comprehension",540
https://www.coursera.org/learn/teaching-verb-tenses-modals,Strategies for Teaching Perfect Tenses and Modals,"University of California, Irvine","21,367",4.2,Intermediate level,2 weeks at 10 hours a week,"English Language, Grammar, Language Learning",99
https://www.coursera.org/learn/hanzi,Chinese Characters for beginner 汉字,Peking University,"114,261",4.7,Beginner level,3 weeks at 10 hours a week,"Language Interpretation, Translation, and Studies, Language Learning, Vocabulary, Oral Comprehension, Literacy","1,068"
https://www.coursera.org/learn/business-english-presentations,Business English: Making Presentations,University of Washington,"88,950",4.8,Intermediate level,2 weeks at 10 hours a week,"Marketing Materials, Public Speaking, Presentations, Sales Presentation, Persuasive Communication, English Language, Verbal Communication Skills, Data Visualization",778
https://www.coursera.org/learn/descubre-el-chino-mandarin-aprendizaje-desde-cero,Descubre el Chino Mandarín: Aprendizaje desde cero,Pontificia Universidad Católica de Chile,"6,903",4.8,Beginner level,,"Language Competency, Language Learning, Oral Comprehension, Vocabulary",93
