url,title,partner,enroll,rating,level,duration,skills,reviews
https://www.coursera.org/learn/finite-element-method,The Finite Element Method for Problems in Physics,University of Michigan,"75,228",4.6,Intermediate level,6 weeks at 10 hours a week,"Numerical Analysis, Mathematical Modeling, Engineering Analysis, Finite Element Methods, Advanced Mathematics",563
https://www.coursera.org/learn/archaeoastronomy,Archaeoastronomy,Politecnico di Milano,"50,646",4.5,Beginner level,,"Cultural Diversity, Ancient History, Physical Science, Art History, Social Studies, General Science and Research, Architectural Design, Architecture and Construction, World History, Civil and Architectural Engineering","1,449"
https://www.coursera.org/learn/genetic-circuit-abstraction-methods,Engineering Genetic Circuits: Abstraction Methods,University of Colorado Boulder,,,Intermediate level,2 weeks to complete,"Biological Engineering, Mathematical Modeling, Engineering Analysis, Markov Model, Model Evaluation, Applied Mathematics, Differential Equations, Chemical Engineering, Simulations, Hazard Analysis, Failure Analysis, Computational Thinking, Probability",
https://www.coursera.org/learn/oceanography,Oceanography: a key to better understand our world,Universitat de Barcelona,"32,538",4.5,,3 weeks to complete,"Water Resources, Global Positioning Systems, Chemistry, Water Quality, Environment, Environmental Science, Hydrology, Mechanics, Physical Science, Climate Change Mitigation, Systems Of Measurement, Geospatial Information and Technology, Remote Access Systems",287
https://www.coursera.org/learn/water-leadership,Leadership in the Water Sector,University of Colorado Boulder,,,Intermediate level,1 week to complete,"Leadership Development, Leadership and Management, Team Management, Personal Development, Decision Making, Professional Development",
https://www.coursera.org/learn/dianci-2,电磁学下——恒磁场与时变电磁场,Peking University,"2,482",5.0,,2 weeks to complete,"Advanced Mathematics, Electrical Engineering, Electrical Systems, Mathematical Modeling, Calculus, Electric Power Systems, Physics, Engineering Calculations, Differential Equations",15
https://www.coursera.org/learn/electrodynamics-introduction,Electrodynamics: An Introduction,Korea Advanced Institute of Science and Technology(KAIST),"38,039",4.7,Intermediate level,1 week at 10 hours a week,"Materials science, Electrical Systems, Electrical Engineering, Physics, Differential Equations, Applied Mathematics",634
https://www.coursera.org/specializations/engineering-genetic-circuits,Engineering Genetic Circuits Specialization,University of Colorado Boulder,"1,832",4.6,Intermediate level,2 months to complete,"Biochemistry, Bioinformatics, Biological Engineering, Biotechnology, Cell Biology, Chemical Engineering, Computational Thinking, Differential Equations, Electrical Engineering, Engineering Analysis, Engineering Design Process, Failure Analysis, Hazard Analysis, Markov Model, Mathematical Modeling, Molecular Biology, Simulation and Simulation Software, Simulations, Technical Design",36
https://www.coursera.org/learn/wind-for-renewable-energies,Wind resources for renewable energies,École Polytechnique,"16,840",3.6,Intermediate level,2 weeks at 10 hours a week,"Engineering Analysis, Hydraulics, Mechanics, Environmental Engineering, Real Time Data, Estimation, Mathematical Modeling, Applied Mathematics, Systems Of Measurement, Physical Science",130
https://www.coursera.org/learn/tianwenxue,天文探秘,Nanjing University,"4,091",4.8,,2 weeks to complete,"Mechanics, Simulations, Scientific Methods, General Science and Research, Science and Research, Physics, Mathematical Modeling, Physical Science, Simulation and Simulation Software",82
https://www.coursera.org/learn/construction-management,The Construction Management Industry and Profession,"University of Maryland, College Park","4,746",4.9,Beginner level,,"Procurement, Construction Management, Leadership, Team Building, Cost Management, Project Controls, Decision Making, Construction Accounting, Facility Management, Communication Planning",55
https://www.coursera.org/specializations/power-system-generation-transmission-and-protection,"Power System: Generation, Transmission and Protection  Specialization",L&T EduTech,"12,139",4.5,Intermediate level,4 weeks to complete,"Applied Mathematics, Automation Engineering, Basic Electrical Systems, Control Systems, Electric Power Systems, Electrical Engineering, Electrical Equipment, Electrical Power, Electrical Safety, Electrical Substation, Electrical Systems, Energy and Utilities, High Voltage, Low Voltage, Mathematical Modeling, Plant Operations and Management, Power Electronics, Process Control, Three-Phase",265
https://www.coursera.org/learn/dynamics,Engineering Systems in Motion: Dynamics of Particles and Bodies in 2D Motion,Georgia Institute of Technology,"52,448",4.9,,2 weeks to complete,"Calculus, Mechanics, Mathematical Modeling, Physics, Torque (Physics), Vibrations, Mechanical Engineering, Engineering, Engineering Analysis",747
https://www.coursera.org/learn/motors-circuits-design,Motors and Motor Control Circuits,University of Colorado Boulder,"54,835",4.7,Intermediate level,4 weeks at 10 hours a week,"Three-Phase, Electronics, Integration Testing, Electrical Engineering, Electrical Equipment, Automation Engineering, Electrical Systems, Torque (Physics), Hardware Design, Machine Controls, Embedded Systems, Basic Electrical Systems, Laboratory Experience, Electronic Components, Power Electronics, Electronic Hardware, Control Systems, Electrical Power, Electronic Systems","1,422"
https://www.coursera.org/learn/renewable-energy-fundamentals,Renewable Energy: Fundamentals and Job Opportunities,University at Buffalo,"17,069",4.7,Beginner level,3 weeks at 10 hours a week,"Professional Networking, Semiconductors, Emerging Technologies, Sustainable Technologies, Sustainable Engineering, Electrical Power, Climate Change Mitigation, Energy and Utilities, Training Programs, Building Design, Gap Analysis, Workforce Planning, Sustainable Development, Sustainable Architecture",228
https://www.coursera.org/learn/water-cooperation-and-diplomacy,Water Cooperation and Diplomacy,University of Geneva,"2,624",4.9,Intermediate level,2 weeks to complete,"Water Resource Management, Data Collection, Negotiation, Diplomacy, Conflict Management, International Relations, Water Resources, Environmental Laws, Mediation, Governance",48
https://www.coursera.org/learn/physics-101-forces-kinematics,Physics 101 - Forces and Kinematics,Rice University,"28,642",4.7,Intermediate level,3 weeks at 10 hours a week,"Algebra, Trigonometry, Mathematical Modeling, Applied Mathematics, Geometry, Mechanics, Problem Solving, Calculus, Physics, Mechanical Engineering, Physical Science, Graphing",197
https://www.coursera.org/learn/astrobiology-exploring-other-worlds,Astrobiology: Exploring Other Worlds,University of Arizona,"37,758",4.9,Beginner level,3 weeks at 10 hours a week,"Environment, Biology, General Science and Research, Physical Science, Life Sciences, Microbiology, Environmental Science, Chemistry, Scientific Methods, Research",524
https://www.coursera.org/learn/berkeley-master-of-advanced-study-engineering-degree-preview,Master of Advanced Study in Engineering Degree Preview,"University of California, Berkeley","2,936",,Intermediate level,Degree · 9 months full-time or 1.5-4 years part-time,"Environmental Engineering, Robotics, Electronics Engineering, Engineering, Semiconductors, Electrical Engineering, Sustainable Engineering, Electronic Components, Climate Change Mitigation, Civil Engineering, Sustainable Technologies, Materials science, Manufacturing Processes, Control Systems",
https://www.coursera.org/specializations/quantum-mechanics-for-engineers,Quantum Mechanics for Engineers Specialization,University of Colorado Boulder,"7,390",4.4,Intermediate level,4 weeks to complete,"Advanced Mathematics, Angular, Applied Mathematics, Calculus, Differential Equations, Electrical Engineering, Linear Algebra, Mathematical Modeling, Physical Science, Physics",106
https://www.coursera.org/learn/creativity-innovation,"Creativity, Innovation and Transformation",The Pennsylvania State University,"95,041",4.5,,2 weeks to complete,"Creative Problem-Solving, Cultural Diversity, Ideation, Overcoming Obstacles, Tenacity, Creative Thinking, Personal Development, Collaboration, Experimentation, Cognitive flexibility, Creativity, Open Mindset",863
https://www.coursera.org/learn/packt-3d-modeling-for-3d-printing-and-laser-cutting-on-fusion-360-n8yrm,3D Modeling for 3D Printing and Laser Cutting on Fusion 360,Packt,"1,568",4.9,Intermediate level,,"Software Installation, Design, 3D Assets, Visualization (Computer Graphics), Functional Design, Technical Design, Creative Design, User Interface (UI), Data Import/Export",18
https://www.coursera.org/learn/fe-exam,Fundamentals of Engineering Exam Review,Georgia Institute of Technology,"98,700",4.7,,2 weeks to complete,"Hydrology, Hydraulics, Algebra, Probability, Structural Analysis, Geometry, Advanced Mathematics, Calculus, Engineering, Differential Equations, Probability & Statistics, Mechanics, Trigonometry, Civil Engineering, Mechanical Engineering, Statistics",616
https://www.coursera.org/learn/electrodynamics-electric-magnetic-fields,Electrodynamics: Electric and Magnetic Fields,Korea Advanced Institute of Science and Technology(KAIST),"15,460",4.8,Advanced level,1 week to complete,"Electrical Systems, Electrical Engineering, Mechanics, Electronics, Mathematical Modeling, Physics, Applied Mathematics, Materials science, Engineering Analysis",232
https://www.coursera.org/learn/environmental-studies-odc,Environmental Studies,"Birla Institute of Technology & Science, Pilani",,,Beginner level,2 months to complete,"Environmental Issue, Systems Thinking, Stakeholder Engagement, Environmental Science, Environment, Sustainable Business, Sustainable Development, Water Sustainability, Pollution Prevention, Climate Change Mitigation, Environmental Management Systems, Environmental Policy, Biology, Climate Change Programs, Environmental Resource Management, Waste Minimization, Natural Resource Management, Environmental Monitoring, Climate Change Adaptation",
https://www.coursera.org/learn/heavy-manufacturing-process-and-system,Heavy Manufacturing Process and System,L&T EduTech,"1,798",,Intermediate level,,"Equipment Design, Maintenance, Repair, and Facility Services, Hydraulics, Manufacturing Processes, Quality Assurance, Mechanical Engineering, Materials science, Robotics, Thermal Management, Manufacturing Operations, Automation, Failure Analysis, Control Systems",
https://www.coursera.org/learn/next-gen-energy-storage---battery-and-hydrogen-technology,Next-Gen. Energy Storage - Battery and Hydrogen Technology,L&T EduTech,"1,850",4.5,Beginner level,,"Electrical Systems, Electrical Power, Engineering Calculations, Materials science, Climate Change Mitigation, Mechanical Engineering, Energy and Utilities, Sustainable Technologies, Thermal Management, Sustainability Standards, Electric Power Systems, Power Electronics, Chemistry",15
https://www.coursera.org/learn/gis,Fundamentals of GIS,"University of California, Davis","199,455",4.8,Beginner level,2 weeks at 10 hours a week,"Data Visualization Software, ArcGIS, Metadata Management, File Management, GIS Software, Data Analysis, Data Quality, Spatial Analysis, Data Visualization, Data Sharing","5,900"
https://www.coursera.org/learn/battery-comparison-manufacturing-and-packaging,"Battery Comparison, Manufacturing, and Packaging",Arizona State University,"4,758",4.8,Beginner level,,"Safety Standards, Performance Testing, Energy and Utilities, Basic Electrical Systems, Manufacturing Processes, Manufacturing and Production, Quality Assurance, Electrical Systems, Sustainable Technologies, Chemistry, Materials science, Thermal Management, Production Process",24
https://www.coursera.org/specializations/internet-of-things,Internet of Things and AI Cloud Specialization,University of California San Diego,"52,516",4.2,Intermediate level,2 months to complete,"Application Development, Cloud Computing, Cloud Computing Architecture, Cloud Development, Computer Vision, Internet Of Things, Mobile Development, Session Initiation Protocols, Software Design Documents, System Design and Implementation, Telecommunications, Unit Testing, Version Control, Visualization (Computer Graphics)","1,824"
https://www.coursera.org/learn/aerospace-3d-printing-additive-manufacturing,Aerospace 3D Printing: Additive Manufacturing,Coursera,,,Advanced level,,"Sustainable Engineering, Engineering Design Process, Process Validation, Mechanical Engineering, Manufacturing Processes, Design Specifications, Failure Mode And Effects Analysis, Process Control, Equipment Design, Process Analysis, Design Strategies, Materials science, Finite Element Methods, Sustainable Design, Process Engineering, Mechanical Design, Aerospace Basic Quality System Standards, Process Development, Engineering, 3D Assets",
https://www.coursera.org/learn/fisica-universitaria,Conceptos y Herramientas para la Física Universitaria,Tecnológico de Monterrey,"43,953",4.6,,2 weeks to complete,"Applied Mathematics, Geometry, Derivatives, Integral Calculus, Graphing, Trigonometry, Calculus, Advanced Mathematics, Physics, Linear Algebra, Mathematical Modeling",429
https://www.coursera.org/learn/postharvest,"Global Postharvest Loss Prevention: Fundamentals, Technologies, and Actors",University of Illinois Urbana-Champaign,"11,476",4.7,Beginner level,2 weeks at 10 hours a week,"Waste Minimization, Food Quality Assurance And Control, Systems Thinking, Economics, Education and Training, Stakeholder Management, Loss Prevention, Food and Beverage, Market Dynamics, Supply Chain, Analysis, Supply Chain Management, Capacity Planning",178
https://www.coursera.org/learn/selective-laser-sintering-and-metal-laser-powder-bed-fusion,Selective Laser Sintering and Metal Laser Powder Bed Fusion,Arizona State University,"2,094",4.9,Intermediate level,,"Process Control, Manufacturing and Production, Systems Of Measurement, Safety Training, Laboratory Testing, Equipment Design, Process Analysis, Materials science, Manufacturing Processes",24
https://www.coursera.org/learn/robotica-inicial,Robótica,Universidad Nacional Autónoma de México,"271,657",4.5,,1 week to complete,"Automation, Engineering, Remote Access Systems, Electronic Components, Computer Programming, Sustainable Technologies, Robotics, Control Systems, Electronics, Mobile Development","1,497"
https://www.coursera.org/learn/taknulujia-alnnanu2,التقانة والمستشعرات النانوية - الجزء الثاني,Technion - Israel Institute of Technology,,,,2 weeks to complete,Chemistry,
https://www.coursera.org/learn/yuzhou-duihua,宇宙之旅：对话 (Journey of the Universe: Weaving Knowledge and Action),Yale University,,,,4 weeks to complete,"Economics, Liberal Arts, Physics, Cultural Sensitivity, Biology, Teaching, Environmental Science, Social Studies, Physical Science, Anthropology, Environment, Storytelling, World History, Systems Thinking",
https://www.coursera.org/learn/3d-printing-technology-deep-dive-and-use-cases,3D Printing Technology Deep Dive and Use Cases,Arizona State University,"1,870",4.7,Beginner level,1 week to complete,"Computer-Aided Design, Materials science, Mechanical Engineering, Research and Design, Industrial Design, 3D Modeling, Prototyping, Cost Estimation, Electronics, Manufacturing Processes",29
https://www.coursera.org/learn/comparch,Computer Architecture,Princeton University,"314,797",4.7,Advanced level,5 weeks at 10 hours a week,"Scalability, Distributed Computing, Computer Architecture, Hardware Architecture, Computer Systems, Microarchitecture, Performance Tuning, Computer Engineering","3,799"
https://www.coursera.org/learn/mission-led-innovation,Mission Led Innovation: Designing a Sustainable Future,Imperial College London,,,Beginner level,3 weeks to complete,"Environmental Science, Human Centered Design, Systems Thinking, Social Impact, Scalability, Research, Prototyping, Stakeholder Analysis, Innovation, Business Modeling, Design Thinking, Sustainable Design, Creativity",
https://www.coursera.org/learn/hydrocarbon-exploration-and-production,Hydrocarbon Exploration and Production,L&T EduTech,"7,426",4.6,Beginner level,,"Emerging Technologies, Geostatistics, Hydraulics, Water Resources, Energy and Utilities, Engineering Analysis, Oil and Gas, Environmental Engineering, Production Process, Automation Engineering, Chemical Engineering, Petroleum Industry, Analytical Testing, Environmental Regulations",74
https://www.coursera.org/learn/policy-technology-and-carbon-free-cities,"Policy, Technology, and Carbon Free Cities",University of Colorado Boulder,,,Beginner level,2 weeks to complete,"Scalability, Public Works, Public Policies, Technology Solutions, Environmental Science, Policy Development, Policy Analysis, Case Studies, Sustainable Development, Climate Change Mitigation, Environmental Policy, Emerging Technologies, Sustainable Technologies, Community Development",
https://www.coursera.org/learn/internet-of-things-dragonboard-version2,Internet of Things V2: DragonBoard™ bring up and community ecosystem,University of California San Diego,"13,800",3.8,,2 weeks to complete,"Software Development Tools, Internet Of Things, Peripheral Devices, Computer Hardware, Prototyping, Version Control, Embedded Systems",39
https://www.coursera.org/learn/analisis-cualitativo-y-cuantitativo-del-riesgo-de-desastres,Análisis cualitativo y cuantitativo del riesgo de desastres,Banco Interamericano de Desarrollo,,4.4,Advanced level,1 week to complete,"Failure Analysis, Quantitative Research, Risk Modeling, Hazard Analysis, Climate Change Adaptation, Qualitative Research, Risk Management Framework, Vulnerability Assessments, Case Studies, Analysis, Risk Analysis, Mitigation, Risk Management, Project Risk Management",14
https://www.coursera.org/learn/drones-for-environmental-science,Drones for Environmental Science,Duke University,"7,179",4.9,Beginner level,1 week to complete,"Environmental Laws, Geospatial Information and Technology, Environment, Critical Thinking, Environmental Monitoring, Data Analysis Software, Ethical Standards And Conduct, Environmental Regulations, Robotics, Environmental Science, Research",80
https://www.coursera.org/specializations/digital-signal-processing,Digital Signal Processing Specialization,École Polytechnique Fédérale de Lausanne,"26,058",4.5,Intermediate level,2 months to complete,"Algorithms, Communication Systems, Computer Programming, Data Mapping, Digital Communications, Digital Signal Processing, Electrical and Computer Engineering, Electrical Engineering, Electronic Systems, Electronics, Embedded Systems, Engineering Analysis, Image Analysis, Linear Algebra, Mathematical Modeling, Numerical Analysis, Programming Principles, Real Time Data, Telecommunications, Time Series Analysis and Forecasting",805
https://www.coursera.org/learn/quantum-physics,Exploring Quantum Physics,"University of Maryland, College Park","43,359",4.2,,3 weeks to complete,"Mechanics, Advanced Mathematics, Mathematical Modeling, Physics, Physical Science, Science and Research",73
https://www.coursera.org/learn/mountains-101,Mountains 101,University of Alberta,"79,848",4.9,,2 weeks to complete,"Human Development, Hydrology, Physiology, Biology, Water Resources, Environmental Science, Physical Science, Ancient History, Risk Management, Cultural Diversity, Climate Change Adaptation, Environment and Resource Management, World History","2,575"
https://www.coursera.org/learn/engineering-of-structures-shear-and-bending,Engineering of Structures: Shear and Bending,Dartmouth College,"2,797",4.8,Beginner level,2 weeks to complete,"Mechanics, Engineering, Civil Engineering, Structural Analysis, Engineering Design Process, Structural Engineering, Engineering Calculations, Experimentation, Construction",39
https://www.coursera.org/learn/nanotecnologia-sostenibilitat-matematiques-al-mon-nano,"Nanotecnologia, Sostenibilitat i matemàtiques al món nano",Universitat de Barcelona,,,Beginner level,2 weeks to complete,"Sustainable Technologies, Chemistry, Ethical Standards And Conduct, Applied Mathematics, Biomedical Engineering, Innovation, Sustainable Engineering, Sustainable Development, Robotics, Engineering, Scientific, and Technical Instruments, Electronics, Physics, Safety Standards, Education Software and Technology, Emerging Technologies, Materials science",2026
https://www.coursera.org/learn/mecanica-de-materiales,Mecánica de materiales,Pontificia Universidad Católica de Chile,,,Beginner level,1 week to complete,"Engineering Analysis, Engineering, Materials science, Torque (Physics), Structural Analysis, Mechanical Engineering, Physics, Engineering Calculations, Mechanics, Structural Engineering, Mathematical Modeling",
https://www.coursera.org/learn/ethics-technology-engineering,"Ethics, Technology and Engineering",Eindhoven University of Technology,"38,042",4.6,Beginner level,2 weeks at 10 hours a week,"Engineering Design Process, Social Impact, Business Ethics, Ethical Standards And Conduct, Engineering Practices, Research, Value Engineering",828
https://www.coursera.org/learn/big-data-business-intelligence,A quick tour on Big Data and Business Intelligence,Università di Napoli Federico II,"3,876",4.1,Beginner level,,"Distributed Computing, Data Processing, Data Management, Scalability, Databases, Business Intelligence, Big Data, Artificial Intelligence",26
https://www.coursera.org/learn/kalman-filter-deep-dive-target-tracking,Linear Kalman Filter Deep Dive (and Target Tracking),University of Colorado System,,,Intermediate level,2 weeks to complete,"Applied Mathematics, Control Systems, Predictive Analytics, Estimation, Mathematical Modeling, Linear Algebra, Forecasting, Time Series Analysis and Forecasting, Probability & Statistics, Advanced Mathematics, Statistical Methods",
https://www.coursera.org/learn/engineering-genetic-circuit-design,Engineering Genetic Circuits: Design,University of Colorado Boulder,"4,693",4.6,Beginner level,2 weeks at 10 hours a week,"Cell Biology, Biological Engineering, Biotechnology, Computational Logic, Laboratory Experience, Engineering Design Process, Biochemistry, Research Design, Electrical Engineering, Technical Design, Technical Standard, Biology, Molecular Biology",36
https://www.coursera.org/learn/how-to-plan-green-and-resilient-housing,How to plan green and resilient housing?,Banco Interamericano de Desarrollo,,,Beginner level,,"Building Design, Sustainable Design, Climate Change Mitigation, Environmental Issue, Social Determinants Of Health, Architectural Design, Social Impact",
https://www.coursera.org/specializations/autonomous-vehicle-engineering,Autonomous Vehicle Engineering Specialization,Università di Napoli Federico II,"4,710",4.2,Beginner level,12 weeks to complete,"Artificial Intelligence, Automation, Big Data, Business Intelligence, Computer Vision, Control Systems, Databases, Distributed Computing, Global Positioning Systems, Laboratory Experience, Mechanical Design, Mechanical Engineering, Robotics, Simulation and Simulation Software, Simulations, Systems Architecture",84
https://www.coursera.org/learn/nanophotonics-detectors,Nanophotonics and Detectors,University of Colorado Boulder,"6,461",4.0,Advanced level,2 weeks at 10 hours a week,"Electrical Engineering, Semiconductors, Electronic Components, Electronics, Performance Testing, Mathematical Modeling, Physics",25
https://www.coursera.org/learn/single-phase-pipe-hydraulics-pipe-sizing,Single-Phase Pipe Hydraulics and Pipe Sizing,L&T EduTech,"7,900",4.4,Intermediate level,1 week to complete,"Chemical Engineering, Process Analysis, Mechanical Engineering, Process Flow Diagrams, Engineering Analysis, Engineering Calculations, Mathematical Modeling, Hydraulics",51
https://www.coursera.org/learn/natural-attenuation-of-groundwater-contaminants,"Natural Attenuation of Groundwater Contaminants: New Paradigms, Technologies, and Applications",Rice University,"18,383",4.8,Advanced level,3 weeks at 10 hours a week,"Environmental Engineering, Analytical Chemistry, Chemistry, Hydrology, Environmental Monitoring, Water Quality, Mathematical Modeling, Chemical Engineering, Water Resources, Microbiology, Biochemistry, Laboratory Research, Environmental Science",510
https://www.coursera.org/specializations/construction-practices-in-deep-excavations-and-tunnels,Construction Practices in Deep excavations and Tunnels Specialization,L&T EduTech,,4.7,Advanced level,4 weeks to complete,"Architecture and Construction, Building Codes, Civil Engineering, Construction, Construction Engineering, Construction Management, Engineering Analysis, Engineering Calculations, Engineering Design Process, Engineering Drawings, Engineering Practices, Environmental Monitoring, Failure Analysis, Finite Element Methods, Safety Standards, Simulation and Simulation Software, Structural Analysis, Structural Engineering, System Monitoring",7
https://www.coursera.org/learn/xdesign-advanced-sketching-and-reference-geometry,xDesign Advanced Sketching and Reference Geometry,Dassault Systèmes,,,Beginner level,,"Engineering Drawings, 3D Modeling, Computer-Aided Design, Mechanical Engineering, Technical Drawing",
https://www.coursera.org/learn/practice-catia-generative-wireframe-and-surface,Practice CATIA Generative Wireframe and Surface,Dassault Systèmes,,,Beginner level,,,
https://www.coursera.org/learn/statistical-mechanics,Statistical Mechanics: Algorithms and Computations,École normale supérieure,"39,437",4.8,,2 weeks to complete,"Computational Logic, Integral Calculus, Linear Algebra, Quantitative Research, Simulations, Applied Mathematics, Numerical Analysis, Markov Model, Algorithms, Physics, Sampling (Statistics)",269
https://www.coursera.org/learn/modelling-and-measuring-the-energy-transition,Modelling and measuring the Energy Transition,Politecnico di Milano,"2,916",4.4,Beginner level,,"Sustainable Engineering, Case Studies, Product Lifecycle Management, Systems Thinking, Sustainable Development, Mathematical Modeling, Analysis, Environmental Science, Accounting, Open Source Technology",27
https://www.coursera.org/learn/electrical-properties-and-semiconductors,Electrical Properties and Semiconductors,Arizona State University,"3,612",4.6,Intermediate level,2 weeks to complete,"Electronics, Electrical Engineering, Materials science, Electronics Engineering, Semiconductors, Electronic Components",44
https://www.coursera.org/learn/deep-excavations-and-support-system,Deep Excavations and Support Systems,L&T EduTech,,,Intermediate level,1 week to complete,"Structural Engineering, Simulation and Simulation Software, Engineering Practices, Construction, Engineering Design Process, Building Codes, Engineering Analysis, Structural Analysis, Engineering Calculations, Civil Engineering, Construction Engineering, Finite Element Methods",
https://www.coursera.org/learn/how-things-work,How Things Work: An Introduction to Physics,University of Virginia,"281,866",4.8,Intermediate level,1 week at 10 hours a week,"Experimentation, Energy and Utilities, Physics, Torque (Physics), Mechanics","3,073"
https://www.coursera.org/learn/designing-effective-science-communication,Designing Effective Science Communication,University of Colorado Boulder,"9,831",4.7,Beginner level,1 week to complete,"Photography, Human Learning, Interviewing Skills, Storytelling, Learning Theory, Education Software and Technology, Persuasive Communication, Writing, Infographics, Education and Training, Research, Science and Research, Technical Communication, Media and Communications, Technical Writing, Oral Expression, Program Evaluation, Scientific Methods, Community Outreach",132
https://www.coursera.org/learn/engineering-genetic-circuits-modeling-and-analysis,Engineering Genetic Circuits: Modeling and Analysis,University of Colorado Boulder,,,Intermediate level,3 weeks to complete,"Biotechnology, Simulation and Simulation Software, Engineering Analysis, Simulations, Differential Equations, Algorithms, Biological Engineering, Chemistry, Computer-Aided Design, Bioinformatics, Mathematical Modeling",
